Stand ID,Mgmt ID,2025,2045
94_129921_MCD,NONE,2,2
94_130578_MCD,E45,0,2
94_130578_MCD,E85,0,2
94_130578_MCD,NONE,2,2
94_130881_MCD,E45,0,2
94_130881_MCD,E85,0,2
94_130881_MCD,NONE,2,2
94_133889_MCD,E45,0,1
94_133889_MCD,E85,1,1
94_133889_MCD,NONE,2,2
94_133913_MCD,E45,0,2
94_133913_MCD,E85,0,2
94_133913_MCD,NONE,2,2
94_135147_MCD,E45,0,2
94_135147_MCD,E85,0,0
94_135147_MCD,NONE,2,2
94_137000_MCD,E45,2,2
94_137000_MCD,E85,2,2
94_137000_MCD,NONE,2,2
94_137234_MCD,E45,0,2
94_137234_MCD,E85,0,0
94_137234_MCD,NONE,2,2
94_137444_MCD,E45,0,2
94_137444_MCD,E85,0,2
94_137444_MCD,NONE,2,2
94_137506_MCD,E45,2,2
94_137506_MCD,E85,2,2
94_137506_MCD,NONE,2,2
94_140878_MCD,E45,0,2
94_140878_MCD,E85,0,2
94_140878_MCD,NONE,2,3
94_140949_MCD,E45,0,2
94_140949_MCD,E85,0,2
94_140949_MCD,NONE,2,2
94_145200_MCD,E45,0,2
94_145200_MCD,E85,0,2
94_145200_MCD,NONE,2,0
94_145522_MCD,E45,0,2
94_145522_MCD,E85,0,2
94_145522_MCD,NONE,2,2
94_149362_MCD,E45,0,2
94_149362_MCD,E85,0,2
94_149362_MCD,NONE,2,2
95_2928_MCD,E45,0,2
95_2928_MCD,E85,0,2
95_2928_MCD,NONE,2,2
95_2932_MCD,E45,2,2
95_2932_MCD,E85,0,2
95_2932_MCD,NONE,2,2
95_2937_MCD,E45,2,2
95_2937_MCD,E85,2,2
95_2937_MCD,NONE,2,2
95_8661_MCD,E45,1,2
95_8661_MCD,E85,1,2
95_8661_MCD,NONE,2,2
95_9057_MCD,E45,0,2
95_9057_MCD,E85,1,2
95_9057_MCD,NONE,3,3
95_9157_MCD,E45,2,2
95_9157_MCD,E85,1,2
95_9157_MCD,NONE,2,2
95_13091_MCD,E45,1,2
95_13091_MCD,E85,1,2
95_13091_MCD,NONE,2,2
95_13239_MCD,E45,1,2
95_13239_MCD,E85,1,2
95_13239_MCD,NONE,2,2
95_13303_MCD,E45,0,2
95_13303_MCD,E85,0,2
95_13303_MCD,NONE,2,2
95_13574_MCD,E45,0,2
95_13574_MCD,E85,0,2
95_13574_MCD,NONE,2,2
95_13575_MCD,E45,2,2
95_13575_MCD,E85,2,2
95_13575_MCD,NONE,2,2
95_14346_MCD,E45,0,2
95_14346_MCD,E85,0,2
95_14346_MCD,NONE,2,2
95_14347_MCD,E45,1,2
95_14347_MCD,E85,2,2
95_14347_MCD,NONE,2,2
95_14451_MCD,E45,3,0
95_14451_MCD,E85,0,3
95_14451_MCD,NONE,3,2
95_14525_MCD,E45,0,2
95_14525_MCD,E85,0,2
95_14525_MCD,NONE,0,0
95_14563_MCD,E45,0,2
95_14563_MCD,E85,0,2
95_14563_MCD,NONE,2,2
95_14600_MCD,E45,0,3
95_14600_MCD,E85,0,2
95_14600_MCD,NONE,2,2
95_20760_MCD,E45,0,2
95_20760_MCD,E85,2,2
95_20760_MCD,NONE,2,2
95_21209_MCD,E45,0,2
95_21209_MCD,E85,0,0
95_21209_MCD,NONE,2,2
95_21307_MCD,E45,2,0
95_21307_MCD,E85,2,2
95_21307_MCD,NONE,2,2
95_23651_MCD,E45,2,2
95_23651_MCD,E85,0,2
95_23651_MCD,NONE,2,2
95_24238_MCD,E45,2,3
95_24238_MCD,E85,2,3
95_24238_MCD,NONE,2,2
95_24240_MCD,E45,0,2
95_24240_MCD,E85,0,2
95_24240_MCD,NONE,2,2
95_24259_MCD,E45,1,2
95_24259_MCD,E85,1,2
95_24259_MCD,NONE,2,2
95_24382_MCD,E45,2,0
95_24382_MCD,E85,0,2
95_24382_MCD,NONE,2,2
95_24642_MCD,E45,2,2
95_24642_MCD,E85,2,2
95_24642_MCD,NONE,2,2
95_24817_MCD,E45,0,2
95_24817_MCD,E85,0,0
95_24817_MCD,NONE,2,2
95_25053_MCD,E45,0,2
95_25053_MCD,E85,1,2
95_25053_MCD,NONE,2,2
95_25119_MCD,E45,2,2
95_25119_MCD,E85,0,2
95_25119_MCD,NONE,2,2
95_25195_MCD,E45,0,2
95_25195_MCD,E85,2,2
95_25195_MCD,NONE,2,2
95_80394_MCD,E45,2,0
95_80394_MCD,E85,0,2
95_80394_MCD,NONE,2,2
95_81109_MCD,E45,0,2
95_81109_MCD,E85,0,2
95_81109_MCD,NONE,2,2
95_81141_MCD,E45,2,2
95_81141_MCD,E85,2,2
95_81141_MCD,NONE,2,2
95_82600_MCD,E45,2,3
95_82600_MCD,E85,2,3
95_82600_MCD,NONE,2,3
95_84053_MCD,E45,0,2
95_84053_MCD,E85,0,2
95_84053_MCD,NONE,2,3
95_84088_MCD,E45,2,2
95_84088_MCD,E85,2,2
95_84088_MCD,NONE,2,2
95_84328_MCD,E45,2,2
95_84328_MCD,E85,2,2
95_84328_MCD,NONE,2,2
95_84329_MCD,E45,2,0
95_84329_MCD,E85,0,2
95_84329_MCD,NONE,2,2
95_87958_MCD,E45,2,2
95_87958_MCD,E85,2,2
95_87958_MCD,NONE,2,2
95_94106_MCD,E45,0,2
95_94106_MCD,E85,0,0
95_94106_MCD,NONE,2,2
95_129921_MCD,E45,0,2
95_129921_MCD,E85,0,2
95_129921_MCD,NONE,2,2
95_130578_MCD,E45,0,2
95_130578_MCD,E85,0,0
95_130578_MCD,NONE,2,2
95_130881_MCD,E45,0,2
95_130881_MCD,E85,0,2
95_130881_MCD,NONE,2,2
95_131215_MCD,E45,2,3
95_131215_MCD,E85,2,3
95_131215_MCD,NONE,2,3
95_133889_MCD,E45,0,2
95_133889_MCD,E85,0,2
95_133889_MCD,NONE,2,2
95_133913_MCD,E45,2,2
95_133913_MCD,E85,0,2
95_133913_MCD,NONE,2,2
95_135147_MCD,E45,0,2
95_135147_MCD,E85,0,2
95_135147_MCD,NONE,2,2
95_137000_MCD,E45,2,2
95_137000_MCD,E85,2,2
95_137000_MCD,NONE,2,2
95_137234_MCD,E45,2,2
95_137234_MCD,E85,2,2
95_137234_MCD,NONE,2,2
95_137267_MCD,E45,0,2
95_137267_MCD,E85,2,2
95_137267_MCD,NONE,0,2
95_137444_MCD,E45,0,2
95_137444_MCD,E85,0,0
95_137444_MCD,NONE,2,2
95_137471_MCD,E45,2,2
95_137471_MCD,E85,2,2
95_137471_MCD,NONE,2,2
95_137506_MCD,E45,2,0
95_137506_MCD,E85,0,2
95_137506_MCD,NONE,2,2
95_140949_MCD,E45,0,2
95_140949_MCD,E85,0,0
95_140949_MCD,NONE,2,2
95_141180_MCD,E45,2,2
95_141180_MCD,E85,2,0
95_141180_MCD,NONE,2,2
95_145200_MCD,E45,0,2
95_145200_MCD,E85,0,2
95_145200_MCD,NONE,2,0
95_149362_MCD,E45,2,2
95_149362_MCD,E85,2,2
95_149362_MCD,NONE,2,2
95_149460_MCD,E45,2,2
95_149460_MCD,E85,2,2
95_149460_MCD,NONE,2,2
95_149639_MCD,E45,2,0
95_149639_MCD,E85,2,2
95_149639_MCD,NONE,2,2
95_150017_MCD,E45,2,2
95_150017_MCD,E85,2,2
95_150017_MCD,NONE,2,2
96_2928_MCD,E45,0,2
96_2928_MCD,E85,0,2
96_2928_MCD,NONE,2,2
96_2932_MCW,E45,2,2
96_2932_MCW,E85,0,2
96_2932_MCW,NONE,2,2
96_2937_MCD,E45,2,2
96_2937_MCD,E85,2,2
96_2937_MCD,NONE,2,2
96_12833_MCD,E45,3,2
96_12833_MCD,E85,3,2
96_12833_MCD,NONE,3,2
96_13091_MCW,E45,1,2
96_13091_MCW,E85,1,2
96_13091_MCW,NONE,2,2
96_13122_MCD,E45,1,2
96_13122_MCD,E85,1,2
96_13122_MCD,NONE,2,2
96_13239_MCD,E45,0,2
96_13239_MCD,E85,1,2
96_13239_MCD,NONE,2,2
96_13302_MCD,E45,0,2
96_13302_MCD,E85,0,0
96_13302_MCD,NONE,2,2
96_13574_MCD,E45,2,2
96_13574_MCD,E85,1,2
96_13574_MCD,NONE,2,2
96_13575_MCD,E45,2,2
96_13575_MCD,E85,2,2
96_13575_MCD,NONE,2,2
96_13690_MCD,E45,0,2
96_13690_MCD,E85,0,0
96_13690_MCD,NONE,2,2
96_14346_MCD,E45,0,2
96_14346_MCD,E85,0,0
96_14346_MCD,NONE,2,2
96_14347_MCD,E45,2,2
96_14347_MCD,E85,2,2
96_14347_MCD,NONE,2,2
96_14451_MCD,E45,0,2
96_14451_MCD,E85,0,2
96_14451_MCD,NONE,3,2
96_14563_MCD,E45,1,2
96_14563_MCD,E85,1,2
96_14563_MCD,NONE,2,2
96_14600_MCD,E45,0,2
96_14600_MCD,E85,0,2
96_14600_MCD,NONE,2,2
96_20760_MCD,E45,0,2
96_20760_MCD,E85,1,2
96_20760_MCD,NONE,2,2
96_20822_MCD,E45,2,2
96_20822_MCD,E85,2,2
96_20822_MCD,NONE,2,2
96_21112_MCD,E45,2,3
96_21112_MCD,E85,2,3
96_21112_MCD,NONE,2,3
96_21209_MCD,E45,0,2
96_21209_MCD,E85,0,2
96_21209_MCD,NONE,2,2
96_23651_MCD,E45,0,0
96_23651_MCD,E85,0,2
96_23651_MCD,NONE,2,2
96_24218_MCW,E45,0,2
96_24218_MCW,E85,2,2
96_24218_MCW,NONE,2,2
96_24219_MCD,E45,2,2
96_24219_MCD,E85,1,2
96_24219_MCD,NONE,2,2
96_24240_MCD,E45,0,2
96_24240_MCD,E85,0,2
96_24240_MCD,NONE,2,2
96_24259_MCD,E45,0,2
96_24259_MCD,E85,0,0
96_24259_MCD,NONE,2,2
96_24382_MCD,E45,0,2
96_24382_MCD,E85,0,0
96_24382_MCD,NONE,2,2
96_24481_MCD,E45,0,2
96_24481_MCD,E85,0,2
96_24481_MCD,NONE,2,2
96_24817_MCW,E45,2,2
96_24817_MCW,E85,2,2
96_24817_MCW,NONE,2,2
96_25053_MCW,E45,2,2
96_25053_MCW,E85,2,2
96_25053_MCW,NONE,2,2
96_25088_MCW,E45,2,2
96_25088_MCW,E85,2,2
96_25088_MCW,NONE,2,2
96_25119_MCD,E45,0,0
96_25119_MCD,E85,1,2
96_25119_MCD,NONE,2,2
96_25195_MCD,E45,2,2
96_25195_MCD,E85,2,2
96_25195_MCD,NONE,2,2
96_25253_MCD,E45,0,3
96_25253_MCD,E85,0,2
96_25253_MCD,NONE,3,2
96_78643_MCW,E45,2,2
96_78643_MCW,E85,0,2
96_78643_MCW,NONE,2,2
96_78654_MCD,E45,0,2
96_78654_MCD,E85,0,2
96_78654_MCD,NONE,3,2
96_81109_MCD,E45,1,2
96_81109_MCD,E85,1,2
96_81109_MCD,NONE,2,2
96_81141_MCW,E45,0,2
96_81141_MCW,E85,2,2
96_81141_MCW,NONE,2,2
96_82600_MCD,E45,0,2
96_82600_MCD,E85,0,2
96_82600_MCD,NONE,2,3
96_83057_MCD,E45,0,2
96_83057_MCD,E85,0,0
96_83057_MCD,NONE,2,2
96_84049_MCD,E45,2,2
96_84049_MCD,E85,2,2
96_84049_MCD,NONE,2,0
96_84053_MCD,E45,0,2
96_84053_MCD,E85,0,2
96_84053_MCD,NONE,2,3
96_84088_MCD,E45,2,2
96_84088_MCD,E85,2,2
96_84088_MCD,NONE,2,2
96_92840_MCD,E45,2,2
96_92840_MCD,E85,2,2
96_92840_MCD,NONE,2,2
96_94106_MCD,E45,0,2
96_94106_MCD,E85,0,0
96_94106_MCD,NONE,2,2
96_129921_MCD,E45,0,2
96_129921_MCD,E85,0,2
96_129921_MCD,NONE,2,2
96_130578_MCD,E45,0,2
96_130578_MCD,E85,0,2
96_130578_MCD,NONE,2,2
96_130631_MCD,E45,0,2
96_130631_MCD,E85,0,2
96_130631_MCD,NONE,2,2
96_130881_MCD,E45,0,2
96_130881_MCD,E85,0,2
96_130881_MCD,NONE,2,2
96_131215_MCD,E45,3,2
96_131215_MCD,E85,3,2
96_131215_MCD,NONE,2,3
96_133151_MCD,E45,0,2
96_133151_MCD,E85,0,2
96_133151_MCD,NONE,2,2
96_133889_MCD,E45,0,2
96_133889_MCD,E85,0,2
96_133889_MCD,NONE,2,2
96_133913_MCD,E45,0,2
96_133913_MCD,E85,0,2
96_133913_MCD,NONE,2,2
96_135147_MCD,E45,0,0
96_135147_MCD,E85,2,2
96_135147_MCD,NONE,2,2
96_136898_MCD,E45,2,0
96_136898_MCD,E85,2,0
96_136898_MCD,NONE,2,2
96_137000_MCD,E45,2,2
96_137000_MCD,E85,2,2
96_137000_MCD,NONE,2,2
96_137234_MCD,E45,0,2
96_137234_MCD,E85,0,0
96_137234_MCD,NONE,2,2
96_137267_MCD,E45,2,2
96_137267_MCD,E85,2,2
96_137267_MCD,NONE,0,2
96_137444_MCD,E45,0,2
96_137444_MCD,E85,0,2
96_137444_MCD,NONE,2,2
96_137471_MCD,E45,0,2
96_137471_MCD,E85,0,0
96_137471_MCD,NONE,2,2
96_137506_MCD,E45,0,0
96_137506_MCD,E85,2,2
96_137506_MCD,NONE,2,2
96_140878_MCD,E45,0,2
96_140878_MCD,E85,0,2
96_140878_MCD,NONE,2,3
96_140949_MCD,E45,0,2
96_140949_MCD,E85,0,0
96_140949_MCD,NONE,2,2
96_145200_MCD,E45,0,2
96_145200_MCD,E85,0,2
96_145200_MCD,NONE,2,0
96_149362_MCD,E45,0,2
96_149362_MCD,E85,2,2
96_149362_MCD,NONE,2,2
96_149408_MCD,E45,0,2
96_149408_MCD,E85,0,2
96_149408_MCD,NONE,2,2
96_149460_MCD,E45,0,0
96_149460_MCD,E85,0,2
96_149460_MCD,NONE,2,2
96_149639_MCD,E45,0,2
96_149639_MCD,E85,0,2
96_149639_MCD,NONE,2,2
97_2928_MCW,E45,0,2
97_2928_MCW,E85,2,2
97_2928_MCW,NONE,2,2
97_2932_MCW,E45,2,0
97_2932_MCW,E85,2,2
97_2932_MCW,NONE,2,2
97_9057_MCW,E45,1,2
97_9057_MCW,E85,1,2
97_9057_MCW,NONE,3,3
97_13033_MCW,E45,1,2
97_13033_MCW,E85,1,2
97_13033_MCW,NONE,2,2
97_13091_MCW,E45,1,2
97_13091_MCW,E85,1,2
97_13091_MCW,NONE,2,2
97_13239_MCW,E45,1,2
97_13239_MCW,E85,1,2
97_13239_MCW,NONE,2,2
97_13302_MCW,E45,0,2
97_13302_MCW,E85,2,2
97_13302_MCW,NONE,2,2
97_14345_MCW,E45,0,2
97_14345_MCW,E85,2,2
97_14345_MCW,NONE,3,2
97_14346_MCW,E45,2,2
97_14346_MCW,E85,2,2
97_14346_MCW,NONE,2,2
97_14451_MCW,E45,3,2
97_14451_MCW,E85,2,2
97_14451_MCW,NONE,3,3
97_14600_MCW,E45,2,2
97_14600_MCW,E85,0,2
97_14600_MCW,NONE,2,3
97_21177_MCW,E45,2,2
97_21177_MCW,E85,2,2
97_21177_MCW,NONE,3,2
97_21209_MCW,E45,2,2
97_21209_MCW,E85,2,2
97_21209_MCW,NONE,2,3
97_24240_MCW,E45,2,2
97_24240_MCW,E85,2,2
97_24240_MCW,NONE,2,2
97_24817_MCW,E45,2,2
97_24817_MCW,E85,2,2
97_24817_MCW,NONE,2,2
97_24981_MHD,E45,3,2
97_24981_MHD,E85,0,3
97_24981_MHD,NONE,3,3
97_25052_MCW,E45,0,2
97_25052_MCW,E85,2,2
97_25052_MCW,NONE,3,2
97_25053_MCW,E45,2,2
97_25053_MCW,E85,0,2
97_25053_MCW,NONE,2,2
97_25088_MHD,E45,2,2
97_25088_MHD,E85,2,2
97_25088_MHD,NONE,2,2
97_25150_MCW,E45,2,2
97_25150_MCW,E85,2,2
97_25150_MCW,NONE,3,2
97_25253_MCW,E45,3,2
97_25253_MCW,E85,0,2
97_25253_MCW,NONE,3,3
97_78643_MHD,E45,0,2
97_78643_MHD,E85,2,2
97_78643_MHD,NONE,2,2
97_78787_MHD,E45,0,2
97_78787_MHD,E85,0,2
97_78787_MHD,NONE,2,3
97_81109_MCW,E45,2,2
97_81109_MCW,E85,2,2
97_81109_MCW,NONE,2,2
97_81141_MCW,E45,2,2
97_81141_MCW,E85,2,2
97_81141_MCW,NONE,2,2
97_82596_MCW,E45,2,2
97_82596_MCW,E85,2,2
97_82596_MCW,NONE,2,2
97_82600_MCW,E45,2,2
97_82600_MCW,E85,2,2
97_82600_MCW,NONE,2,3
97_83057_LPD,E45,1,2
97_83057_LPD,E85,1,2
97_83057_LPD,NONE,2,2
97_84053_MCW,E45,2,2
97_84053_MCW,E85,2,2
97_84053_MCW,NONE,2,3
97_84088_MCW,E45,2,2
97_84088_MCW,E85,2,2
97_84088_MCW,NONE,2,2
97_84329_MCW,E45,2,2
97_84329_MCW,E85,2,2
97_84329_MCW,NONE,2,2
97_87589_MCW,E45,2,2
97_87589_MCW,E85,2,2
97_87589_MCW,NONE,2,2
97_94106_MCW,E45,2,2
97_94106_MCW,E85,2,2
97_94106_MCW,NONE,2,2
97_130578_MCW,E45,2,2
97_130578_MCW,E85,2,2
97_130578_MCW,NONE,2,2
97_130881_MCD,E45,2,2
97_130881_MCD,E85,0,2
97_130881_MCD,NONE,2,2
97_133151_MCW,E45,2,2
97_133151_MCW,E85,0,2
97_133151_MCW,NONE,2,2
97_133889_MCW,E45,2,2
97_133889_MCW,E85,2,2
97_133889_MCW,NONE,2,2
97_133913_MCW,E45,2,2
97_133913_MCW,E85,2,2
97_133913_MCW,NONE,2,2
97_137417_MCW,E45,2,2
97_137417_MCW,E85,2,2
97_137417_MCW,NONE,2,3
97_137444_MCW,E45,2,2
97_137444_MCW,E85,2,2
97_137444_MCW,NONE,2,2
97_137471_MCW,E45,2,2
97_137471_MCW,E85,2,2
97_137471_MCW,NONE,2,2
97_149460_MCW,E45,2,2
97_149460_MCW,E85,2,2
97_149460_MCW,NONE,2,2
97_149639_MCW,E45,0,2
97_149639_MCW,E85,0,0
97_149639_MCW,NONE,2,3
98_2928_MCW,E45,2,2
98_2928_MCW,E85,2,2
98_2928_MCW,NONE,2,2
98_2932_MCW,E45,2,2
98_2932_MCW,E85,2,2
98_2932_MCW,NONE,2,2
98_13033_LPD,E45,2,2
98_13033_LPD,E85,2,2
98_13033_LPD,NONE,2,2
98_13091_MCW,E45,2,2
98_13091_MCW,E85,2,2
98_13091_MCW,NONE,2,2
98_13122_MCW,E45,2,0
98_13122_MCW,E85,2,0
98_13122_MCW,NONE,2,2
98_13239_MCW,E45,2,2
98_13239_MCW,E85,2,2
98_13239_MCW,NONE,2,2
98_14346_MCW,E45,2,0
98_14346_MCW,E85,2,0
98_14346_MCW,NONE,2,2
98_14451_MCW,E45,3,3
98_14451_MCW,E85,3,3
98_14451_MCW,NONE,3,3
98_14563_LPD,E45,2,2
98_14563_LPD,E85,2,2
98_14563_LPD,NONE,2,2
98_14600_LPD,E45,1,1
98_14600_LPD,E85,1,1
98_14600_LPD,NONE,2,2
98_21209_MCW,E45,2,3
98_21209_MCW,E85,2,3
98_21209_MCW,NONE,2,3
98_24218_MCW,E45,2,3
98_24218_MCW,E85,2,3
98_24218_MCW,NONE,2,2
98_24240_MCW,E45,2,2
98_24240_MCW,E85,2,2
98_24240_MCW,NONE,2,2
98_24337_MCW,E45,2,2
98_24337_MCW,E85,2,2
98_24337_MCW,NONE,2,2
98_24382_MCW,E45,2,0
98_24382_MCW,E85,2,0
98_24382_MCW,NONE,2,2
98_24817_LPD,E45,2,2
98_24817_LPD,E85,2,2
98_24817_LPD,NONE,2,2
98_24981_LPD,E45,3,3
98_24981_LPD,E85,3,3
98_24981_LPD,NONE,3,3
98_25150_MCW,E45,3,2
98_25150_MCW,E85,3,2
98_25150_MCW,NONE,3,2
98_25195_MCW,E45,2,2
98_25195_MCW,E85,2,2
98_25195_MCW,NONE,2,2
98_25253_MCW,E45,3,3
98_25253_MCW,E85,3,3
98_25253_MCW,NONE,3,3
98_78788_MCW,E45,2,0
98_78788_MCW,E85,2,0
98_78788_MCW,NONE,2,3
98_81141_MCW,E45,2,2
98_81141_MCW,E85,2,2
98_81141_MCW,NONE,2,2
98_83057_MCW,E45,2,3
98_83057_MCW,E85,2,0
98_83057_MCW,NONE,2,3
98_84053_MCW,E45,2,3
98_84053_MCW,E85,2,3
98_84053_MCW,NONE,2,3
98_84088_MCW,E45,2,2
98_84088_MCW,E85,2,2
98_84088_MCW,NONE,2,2
98_87589_MCW,E45,1,1
98_87589_MCW,E85,1,1
98_87589_MCW,NONE,2,2
98_94106_MCW,E45,2,2
98_94106_MCW,E85,2,2
98_94106_MCW,NONE,2,2
98_127780_MCW,E45,2,0
98_127780_MCW,E85,2,0
98_127780_MCW,NONE,2,2
98_130578_MCW,E45,2,0
98_130578_MCW,E85,2,0
98_130578_MCW,NONE,2,2
98_130881_MCW,E45,2,2
98_130881_MCW,E85,2,2
98_130881_MCW,NONE,2,2
98_133151_MCW,E45,2,0
98_133151_MCW,E85,2,0
98_133151_MCW,NONE,2,2
98_133913_MCW,E45,2,2
98_133913_MCW,E85,2,2
98_133913_MCW,NONE,2,2
98_137444_MCW,E45,2,2
98_137444_MCW,E85,2,2
98_137444_MCW,NONE,2,2
98_137471_MCW,E45,2,2
98_137471_MCW,E85,2,2
98_137471_MCW,NONE,2,2
98_137506_LPD,E45,2,2
98_137506_LPD,E85,2,2
98_137506_LPD,NONE,2,2
98_140949_MCW,E45,2,2
98_140949_MCW,E85,2,2
98_140949_MCW,NONE,2,2
98_145522_MCW,E45,0,1
98_145522_MCW,E85,0,1
98_145522_MCW,NONE,2,2
98_149321_MCW,E45,2,2
98_149321_MCW,E85,2,2
98_149321_MCW,NONE,2,2
98_149639_MCW,E45,2,2
98_149639_MCW,E85,2,2
98_149639_MCW,NONE,2,3
99_2928_MCW,E45,0,2
99_2928_MCW,E85,0,2
99_2928_MCW,NONE,2,2
99_2932_MCW,E45,2,0
99_2932_MCW,E85,2,0
99_2932_MCW,NONE,2,2
99_8533_MCW,E45,2,2
99_8533_MCW,E85,2,2
99_8533_MCW,NONE,2,2
99_8994_MCW,E45,2,1
99_8994_MCW,E85,2,1
99_8994_MCW,NONE,2,3
99_9024_MCW,E45,3,3
99_9024_MCW,E85,3,3
99_9024_MCW,NONE,3,3
99_13091_MCW,E45,2,2
99_13091_MCW,E85,2,0
99_13091_MCW,NONE,2,2
99_14345_MCW,E45,3,1
99_14345_MCW,E85,3,1
99_14345_MCW,NONE,3,2
99_14451_MCW,E45,3,2
99_14451_MCW,E85,3,2
99_14451_MCW,NONE,3,3
99_14452_MCW,E45,3,2
99_14452_MCW,E85,3,2
99_14452_MCW,NONE,3,2
99_21178_MCW,E45,3,3
99_21178_MCW,E85,3,3
99_21178_MCW,NONE,3,3
99_24218_MCW,E45,2,1
99_24218_MCW,E85,2,1
99_24218_MCW,NONE,2,2
99_24240_MCW,E45,2,2
99_24240_MCW,E85,2,0
99_24240_MCW,NONE,2,2
99_24981_MCW,E45,3,0
99_24981_MCW,E85,3,1
99_24981_MCW,NONE,3,3
99_25052_MCW,E45,3,1
99_25052_MCW,E85,3,1
99_25052_MCW,NONE,3,2
99_25120_MCW,E45,3,2
99_25120_MCW,E85,3,2
99_25120_MCW,NONE,3,2
99_25150_MCD,E45,3,1
99_25150_MCD,E85,3,1
99_25150_MCD,NONE,3,2
99_25253_MCW,E45,3,3
99_25253_MCW,E85,3,2
99_25253_MCW,NONE,3,3
99_78788_MCW,E45,2,1
99_78788_MCW,E85,2,1
99_78788_MCW,NONE,2,3
99_81141_MCW,E45,2,2
99_81141_MCW,E85,2,2
99_81141_MCW,NONE,2,2
99_83057_MCD,E45,2,1
99_83057_MCD,E85,2,1
99_83057_MCD,NONE,2,2
99_85910_MCW,E45,2,0
99_85910_MCW,E85,2,0
99_85910_MCW,NONE,2,2
99_130631_LPD,E45,2,2
99_130631_LPD,E85,2,2
99_130631_LPD,NONE,2,2
99_133151_MCW,E45,2,1
99_133151_MCW,E85,2,1
99_133151_MCW,NONE,2,2
99_133281_MCW,E45,2,2
99_133281_MCW,E85,2,0
99_133281_MCW,NONE,2,2
99_136333_MCW,E45,3,3
99_136333_MCW,E85,3,3
99_136333_MCW,NONE,3,3
99_137417_MCW,E45,2,0
99_137417_MCW,E85,2,0
99_137417_MCW,NONE,2,3
99_137471_MCW,E45,2,2
99_137471_MCW,E85,2,2
99_137471_MCW,NONE,2,2
99_137492_MCW,E45,3,0
99_137492_MCW,E85,3,0
99_137492_MCW,NONE,3,2
99_137526_MCW,E45,2,3
99_137526_MCW,E85,2,3
99_137526_MCW,NONE,2,3
99_141180_MCW,E45,2,0
99_141180_MCW,E85,2,0
99_141180_MCW,NONE,2,2
99_141226_MCW,E45,3,3
99_141226_MCW,E85,3,3
99_141226_MCW,NONE,3,3
99_145522_MCW,E45,2,1
99_145522_MCW,E85,2,1
99_145522_MCW,NONE,2,2
100_2854_MCW,E45,3,2
100_2854_MCW,E85,3,2
100_2854_MCW,NONE,3,2
100_2929_MCW,E45,2,3
100_2929_MCW,E85,2,2
100_2929_MCW,NONE,2,2
100_2946_MCW,E45,2,2
100_2946_MCW,E85,2,0
100_2946_MCW,NONE,2,2
100_8533_MCW,E45,2,2
100_8533_MCW,E85,2,2
100_8533_MCW,NONE,2,2
100_8959_MCW,E45,3,2
100_8959_MCW,E85,3,2
100_8959_MCW,NONE,3,2
100_9024_MCW,E45,3,3
100_9024_MCW,E85,3,3
100_9024_MCW,NONE,3,3
100_11891_MCW,E45,2,2
100_11891_MCW,E85,2,2
100_11891_MCW,NONE,2,2
100_11892_MCW,E45,3,2
100_11892_MCW,E85,3,2
100_11892_MCW,NONE,3,2
100_12189_MCW,E45,3,2
100_12189_MCW,E85,3,2
100_12189_MCW,NONE,3,2
100_12601_MCW,E45,1,2
100_12601_MCW,E85,1,2
100_12601_MCW,NONE,3,2
100_12833_MCW,E45,3,2
100_12833_MCW,E85,3,2
100_12833_MCW,NONE,3,2
100_13091_LPD,E45,2,2
100_13091_LPD,E85,2,0
100_13091_LPD,NONE,2,2
100_13239_MCW,E45,2,2
100_13239_MCW,E85,2,2
100_13239_MCW,NONE,2,2
100_13334_MCW,E45,2,2
100_13334_MCW,E85,2,2
100_13334_MCW,NONE,2,2
100_14452_MCW,E45,3,2
100_14452_MCW,E85,3,2
100_14452_MCW,NONE,3,2
100_14528_MCW,E45,3,2
100_14528_MCW,E85,3,2
100_14528_MCW,NONE,3,2
100_20674_MCW,E45,3,2
100_20674_MCW,E85,3,2
100_20674_MCW,NONE,3,2
100_20806_MCW,E45,3,2
100_20806_MCW,E85,3,2
100_20806_MCW,NONE,3,2
100_21112_MCW,E45,2,3
100_21112_MCW,E85,2,3
100_21112_MCW,NONE,2,3
100_23546_MCW,E45,2,2
100_23546_MCW,E85,2,2
100_23546_MCW,NONE,2,2
100_24240_MCW,E45,2,0
100_24240_MCW,E85,2,0
100_24240_MCW,NONE,2,2
100_24403_MCW,E45,2,2
100_24403_MCW,E85,2,2
100_24403_MCW,NONE,2,2
100_25053_MCW,E45,2,2
100_25053_MCW,E85,2,3
100_25053_MCW,NONE,2,2
100_25090_LPD,E45,0,2
100_25090_LPD,E85,1,2
100_25090_LPD,NONE,3,2
100_25120_MCW,E45,3,2
100_25120_MCW,E85,3,2
100_25120_MCW,NONE,3,2
100_25172_MCW,E45,3,2
100_25172_MCW,E85,3,2
100_25172_MCW,NONE,3,2
100_78642_MCW,E45,3,2
100_78642_MCW,E85,3,0
100_78642_MCW,NONE,3,2
100_81141_MCW,E45,2,2
100_81141_MCW,E85,2,2
100_81141_MCW,NONE,2,2
100_82600_MCW,E45,2,3
100_82600_MCW,E85,2,2
100_82600_MCW,NONE,2,3
100_84334_MCW,E45,2,2
100_84334_MCW,E85,2,2
