Stand ID,Mgmt ID,TreatmentSchedule,2015,2055
2_137256_MCD,NONE,both,FALSE,FALSE
2_137268_MCD,E45,both,TRUE,FALSE
2_137268_MCD,E85,both,TRUE,FALSE
2_137268_MCD,NONE,both,TRUE,FALSE
2_137367_MCD,E45,both,FALSE,FALSE
2_137367_MCD,E85,both,FALSE,FALSE
2_137367_MCD,NONE,both,FALSE,FALSE
2_137472_MCD,E45,both,TRUE,FALSE
2_137472_MCD,E85,both,TRUE,FALSE
2_137472_MCD,NONE,both,TRUE,TRUE
2_137526_MCD,E45,both,FALSE,FALSE
2_137526_MCD,E85,both,FALSE,FALSE
2_137526_MCD,NONE,both,TRUE,FALSE
2_137593_MCD,E45,both,FALSE,FALSE
2_137593_MCD,E85,both,FALSE,FALSE
2_137593_MCD,NONE,both,FALSE,FALSE
2_137668_MCD,E45,both,TRUE,FALSE
2_137668_MCD,E85,both,TRUE,FALSE
2_137668_MCD,NONE,both,TRUE,FALSE
2_141014_MCD,E45,both,FALSE,FALSE
2_141014_MCD,E85,both,FALSE,FALSE
2_141014_MCD,NONE,both,FALSE,FALSE
2_141226_MCD,E45,both,FALSE,FALSE
2_141226_MCD,E85,both,FALSE,FALSE
2_141226_MCD,NONE,both,FALSE,FALSE
2_144938_MCD,E45,both,FALSE,FALSE
2_144938_MCD,E85,both,FALSE,FALSE
2_144938_MCD,NONE,both,FALSE,FALSE
2_145213_MCD,E45,both,FALSE,FALSE
2_145213_MCD,E85,both,FALSE,FALSE
2_145213_MCD,NONE,both,TRUE,TRUE
2_145350_MCD,E45,both,TRUE,FALSE
2_145350_MCD,E85,both,TRUE,FALSE
2_145350_MCD,NONE,both,TRUE,TRUE
2_145657_MCD,E45,both,FALSE,FALSE
2_145657_MCD,E85,both,FALSE,FALSE
2_145657_MCD,NONE,both,FALSE,FALSE
2_145720_MCD,E45,both,FALSE,FALSE
2_145720_MCD,E85,both,FALSE,FALSE
2_145720_MCD,NONE,both,FALSE,FALSE
2_146071_MCD,E45,both,FALSE,TRUE
2_146071_MCD,E85,both,FALSE,TRUE
2_146071_MCD,NONE,both,FALSE,TRUE
2_148989_MCD,E45,both,FALSE,FALSE
2_148989_MCD,E85,both,FALSE,FALSE
2_148989_MCD,NONE,both,FALSE,FALSE
2_149361_MCD,E45,both,FALSE,FALSE
2_149361_MCD,E85,both,FALSE,FALSE
2_149361_MCD,NONE,both,TRUE,FALSE
2_149531_MCD,E45,both,FALSE,FALSE
2_149531_MCD,E85,both,FALSE,FALSE
2_149531_MCD,NONE,both,FALSE,FALSE
3_8994_MHD,E45,both,TRUE,FALSE
3_8994_MHD,E85,both,TRUE,FALSE
3_8994_MHD,NONE,both,TRUE,TRUE
3_9023_MHD,E45,both,FALSE,FALSE
3_9023_MHD,E85,both,FALSE,FALSE
3_9023_MHD,NONE,both,FALSE,TRUE
3_9895_MHD,E45,both,FALSE,FALSE
3_9895_MHD,E85,both,FALSE,FALSE
3_9895_MHD,NONE,both,FALSE,FALSE
3_14525_MHD,E45,both,FALSE,FALSE
3_14525_MHD,E85,both,FALSE,FALSE
3_14525_MHD,NONE,both,FALSE,FALSE
3_15235_MHD,E45,both,FALSE,FALSE
3_15235_MHD,E85,both,FALSE,FALSE
3_15235_MHD,NONE,both,FALSE,FALSE
3_20888_MHD,E45,both,FALSE,FALSE
3_20888_MHD,E85,both,FALSE,FALSE
3_20888_MHD,NONE,both,FALSE,FALSE
3_20951_MHD,E45,both,TRUE,FALSE
3_20951_MHD,E85,both,FALSE,FALSE
3_20951_MHD,NONE,both,TRUE,TRUE
3_21148_MHD,E45,both,TRUE,FALSE
3_21148_MHD,E85,both,TRUE,FALSE
3_21148_MHD,NONE,both,TRUE,TRUE
3_23651_MHD,E45,both,FALSE,FALSE
3_23651_MHD,E85,both,FALSE,FALSE
3_23651_MHD,NONE,both,FALSE,FALSE
3_24440_MHD,E45,both,TRUE,FALSE
3_24440_MHD,E85,both,TRUE,FALSE
3_24440_MHD,NONE,both,TRUE,TRUE
3_24463_MHD,E45,both,TRUE,FALSE
3_24463_MHD,E85,both,TRUE,FALSE
3_24463_MHD,NONE,both,TRUE,TRUE
3_24481_MHD,E45,both,TRUE,FALSE
3_24481_MHD,E85,both,TRUE,FALSE
3_24481_MHD,NONE,both,TRUE,TRUE
3_24782_MHD,E45,both,TRUE,FALSE
3_24782_MHD,E85,both,TRUE,FALSE
3_24782_MHD,NONE,both,TRUE,TRUE
3_24981_MHD,E45,both,TRUE,FALSE
3_24981_MHD,E85,both,TRUE,FALSE
3_24981_MHD,NONE,both,TRUE,TRUE
3_25088_MHD,E45,both,TRUE,FALSE
3_25088_MHD,E85,both,TRUE,FALSE
3_25088_MHD,NONE,both,TRUE,TRUE
3_25119_MHD,E45,both,TRUE,FALSE
3_25119_MHD,E85,both,TRUE,FALSE
3_25119_MHD,NONE,both,TRUE,TRUE
3_25150_MHD,E45,both,TRUE,FALSE
3_25150_MHD,E85,both,TRUE,FALSE
3_25150_MHD,NONE,both,TRUE,TRUE
3_25253_MHD,E45,both,TRUE,FALSE
3_25253_MHD,E85,both,TRUE,FALSE
3_25253_MHD,NONE,both,TRUE,TRUE
3_78787_MHD,E45,both,TRUE,FALSE
3_78787_MHD,E85,both,TRUE,FALSE
3_78787_MHD,NONE,both,TRUE,TRUE
3_78788_MHD,E45,both,TRUE,FALSE
3_78788_MHD,E85,both,TRUE,FALSE
3_78788_MHD,NONE,both,TRUE,TRUE
3_78828_MHD,E45,both,TRUE,FALSE
3_78828_MHD,E85,both,TRUE,FALSE
3_78828_MHD,NONE,both,TRUE,TRUE
3_82721_MHD,E45,both,FALSE,FALSE
3_82721_MHD,E85,both,FALSE,FALSE
3_82721_MHD,NONE,both,FALSE,FALSE
3_83057_MHD,E45,both,TRUE,FALSE
3_83057_MHD,E85,both,TRUE,FALSE
3_83057_MHD,NONE,both,TRUE,TRUE
3_84053_MHD,E45,both,TRUE,FALSE
3_84053_MHD,E85,both,TRUE,FALSE
3_84053_MHD,NONE,both,TRUE,TRUE
3_84328_MHD,E45,both,TRUE,FALSE
3_84328_MHD,E85,both,FALSE,FALSE
3_84328_MHD,NONE,both,TRUE,TRUE
3_87958_MHD,E45,both,FALSE,FALSE
3_87958_MHD,E85,both,FALSE,FALSE
3_87958_MHD,NONE,both,FALSE,FALSE
3_94201_MHD,E45,both,FALSE,FALSE
3_94201_MHD,E85,both,FALSE,FALSE
3_94201_MHD,NONE,both,FALSE,FALSE
3_94203_MHD,E45,both,FALSE,FALSE
3_94203_MHD,E85,both,FALSE,FALSE
3_94203_MHD,NONE,both,FALSE,FALSE
3_129921_MHD,E45,both,TRUE,FALSE
3_129921_MHD,E85,both,TRUE,FALSE
3_129921_MHD,NONE,both,TRUE,TRUE
3_131381_MHD,E45,both,TRUE,FALSE
3_131381_MHD,E85,both,TRUE,FALSE
3_131381_MHD,NONE,both,TRUE,TRUE
3_135147_MHD,E45,both,FALSE,FALSE
3_135147_MHD,E85,both,FALSE,FALSE
3_135147_MHD,NONE,both,TRUE,TRUE
3_136495_MHD,E45,both,FALSE,FALSE
3_136495_MHD,E85,both,FALSE,FALSE
3_136495_MHD,NONE,both,FALSE,FALSE
3_137213_MHD,E45,both,TRUE,FALSE
3_137213_MHD,E85,both,TRUE,FALSE
3_137213_MHD,NONE,both,TRUE,TRUE
3_137234_MHD,E45,both,FALSE,FALSE
3_137234_MHD,E85,both,FALSE,FALSE
3_137234_MHD,NONE,both,FALSE,TRUE
3_137318_MHD,E45,both,TRUE,FALSE
3_137318_MHD,E85,both,FALSE,FALSE
3_137318_MHD,NONE,both,TRUE,TRUE
3_137444_MHD,E45,both,TRUE,FALSE
3_137444_MHD,E85,both,TRUE,FALSE
3_137444_MHD,NONE,both,TRUE,TRUE
3_137491_MHD,E45,both,FALSE,FALSE
3_137491_MHD,E85,both,FALSE,FALSE
3_137491_MHD,NONE,both,FALSE,TRUE
3_137506_MHD,E45,both,FALSE,FALSE
3_137506_MHD,E85,both,FALSE,FALSE
3_137506_MHD,NONE,both,FALSE,FALSE
3_145048_MHD,E45,both,FALSE,FALSE
3_145048_MHD,E85,both,FALSE,FALSE
3_145048_MHD,NONE,both,FALSE,TRUE
3_145381_MHD,E45,both,FALSE,FALSE
3_145381_MHD,E85,both,FALSE,FALSE
3_145381_MHD,NONE,both,TRUE,TRUE
3_145522_MHD,E45,both,TRUE,FALSE
3_145522_MHD,E85,both,TRUE,FALSE
3_145522_MHD,NONE,both,TRUE,TRUE
3_149512_MHD,E45,both,TRUE,FALSE
3_149512_MHD,E85,both,FALSE,FALSE
3_149512_MHD,NONE,both,TRUE,TRUE
3_149639_MHD,E45,both,TRUE,FALSE
3_149639_MHD,E85,both,TRUE,FALSE
3_149639_MHD,NONE,both,TRUE,TRUE
3_150017_MHD,E45,both,FALSE,FALSE
3_150017_MHD,E85,both,FALSE,FALSE
3_150017_MHD,NONE,both,FALSE,FALSE
4_2642_MHD,E45,both,FALSE,FALSE
4_2642_MHD,E85,both,FALSE,FALSE
4_2642_MHD,NONE,both,FALSE,FALSE
4_2928_MHD,E45,both,FALSE,FALSE
4_2928_MHD,E85,both,FALSE,FALSE
4_2928_MHD,NONE,both,TRUE,TRUE
4_8601_MHD,E45,both,FALSE,FALSE
4_8601_MHD,E85,both,FALSE,FALSE
4_8601_MHD,NONE,both,FALSE,FALSE
4_8707_MHD,E45,both,TRUE,FALSE
4_8707_MHD,E85,both,TRUE,FALSE
4_8707_MHD,NONE,both,TRUE,TRUE
4_8734_MHD,E45,both,FALSE,FALSE
4_8734_MHD,E85,both,FALSE,FALSE
4_8734_MHD,NONE,both,FALSE,FALSE
4_8797_MHD,E45,both,TRUE,FALSE
4_8797_MHD,E85,both,TRUE,FALSE
4_8797_MHD,NONE,both,TRUE,TRUE
4_8798_MHD,E45,both,FALSE,FALSE
4_8798_MHD,E85,both,FALSE,FALSE
4_8798_MHD,NONE,both,TRUE,TRUE
4_8865_MHD,E45,both,FALSE,FALSE
4_8865_MHD,E85,both,FALSE,FALSE
4_8865_MHD,NONE,both,FALSE,FALSE
4_8994_MHD,E45,both,TRUE,FALSE
4_8994_MHD,E85,both,TRUE,FALSE
4_8994_MHD,NONE,both,TRUE,TRUE
4_9482_MHD,E45,both,TRUE,FALSE
4_9482_MHD,E85,both,TRUE,FALSE
4_9482_MHD,NONE,both,TRUE,TRUE
4_13359_MHD,E45,both,TRUE,FALSE
4_13359_MHD,E85,both,TRUE,FALSE
4_13359_MHD,NONE,both,TRUE,TRUE
4_13690_MHD,E45,both,FALSE,FALSE
4_13690_MHD,E85,both,FALSE,FALSE
4_13690_MHD,NONE,both,FALSE,FALSE
4_13912_MHD,E45,both,TRUE,FALSE
4_13912_MHD,E85,both,TRUE,FALSE
4_13912_MHD,NONE,both,TRUE,TRUE
4_13970_MHD,E45,both,TRUE,FALSE
4_13970_MHD,E85,both,TRUE,FALSE
4_13970_MHD,NONE,both,TRUE,TRUE
4_14345_MHD,E45,both,FALSE,FALSE
4_14345_MHD,E85,both,FALSE,FALSE
4_14345_MHD,NONE,both,FALSE,FALSE
4_14346_MHD,E45,both,FALSE,FALSE
4_14346_MHD,E85,both,FALSE,FALSE
4_14346_MHD,NONE,both,FALSE,TRUE
4_14525_MHD,E45,both,FALSE,FALSE
4_14525_MHD,E85,both,FALSE,FALSE
4_14525_MHD,NONE,both,FALSE,FALSE
4_14600_MHD,E45,both,FALSE,FALSE
4_14600_MHD,E85,both,FALSE,FALSE
4_14600_MHD,NONE,both,FALSE,FALSE
4_15235_MHD,E45,both,FALSE,FALSE
4_15235_MHD,E85,both,FALSE,FALSE
4_15235_MHD,NONE,both,FALSE,FALSE
4_20790_MHD,E45,both,TRUE,FALSE
4_20790_MHD,E85,both,FALSE,FALSE
4_20790_MHD,NONE,both,TRUE,TRUE
4_20840_MHD,E45,both,TRUE,FALSE
4_20840_MHD,E85,both,TRUE,FALSE
4_20840_MHD,NONE,both,TRUE,TRUE
4_20888_MHD,E45,both,FALSE,FALSE
4_20888_MHD,E85,both,FALSE,FALSE
4_20888_MHD,NONE,both,FALSE,FALSE
4_21148_MHD,E45,both,TRUE,FALSE
4_21148_MHD,E85,both,TRUE,FALSE
4_21148_MHD,NONE,both,TRUE,TRUE
4_21437_MHD,E45,both,FALSE,TRUE
4_21437_MHD,E85,both,FALSE,FALSE
4_21437_MHD,NONE,both,TRUE,TRUE
4_23651_MHD,E45,both,FALSE,FALSE
4_23651_MHD,E85,both,FALSE,FALSE
4_23651_MHD,NONE,both,FALSE,FALSE
4_24218_MHD,E45,both,TRUE,FALSE
4_24218_MHD,E85,both,TRUE,FALSE
4_24218_MHD,NONE,both,TRUE,TRUE
4_24236_MHD,E45,both,FALSE,FALSE
4_24236_MHD,E85,both,FALSE,FALSE
4_24236_MHD,NONE,both,TRUE,TRUE
4_24237_MHD,E45,both,TRUE,FALSE
4_24237_MHD,E85,both,TRUE,FALSE
4_24237_MHD,NONE,both,TRUE,TRUE
4_24437_MHD,E45,both,FALSE,FALSE
4_24437_MHD,E85,both,FALSE,FALSE
4_24437_MHD,NONE,both,FALSE,FALSE
4_24439_MHD,E45,both,TRUE,FALSE
4_24439_MHD,E85,both,TRUE,FALSE
4_24439_MHD,NONE,both,TRUE,TRUE
4_24463_MHD,E45,both,TRUE,FALSE
4_24463_MHD,E85,both,TRUE,FALSE
4_24463_MHD,NONE,both,TRUE,TRUE
4_24481_MHD,E45,both,TRUE,FALSE
4_24481_MHD,E85,both,FALSE,FALSE
4_24481_MHD,NONE,both,TRUE,TRUE
4_24641_MHD,E45,both,TRUE,FALSE
4_24641_MHD,E85,both,TRUE,FALSE
4_24641_MHD,NONE,both,TRUE,TRUE
4_24667_MHD,E45,both,FALSE,FALSE
4_24667_MHD,E85,both,FALSE,FALSE
4_24667_MHD,NONE,both,TRUE,TRUE
4_24668_MHD,E45,both,FALSE,FALSE
4_24668_MHD,E85,both,FALSE,FALSE
4_24668_MHD,NONE,both,FALSE,TRUE
4_24726_MHD,E45,both,TRUE,FALSE
4_24726_MHD,E85,both,TRUE,FALSE
4_24726_MHD,NONE,both,TRUE,TRUE
4_24782_MHD,E45,both,TRUE,FALSE
4_24782_MHD,E85,both,TRUE,FALSE
4_24782_MHD,NONE,both,TRUE,TRUE
4_24981_MHD,E45,both,TRUE,FALSE
4_24981_MHD,E85,both,TRUE,FALSE
4_24981_MHD,NONE,both,TRUE,TRUE
4_25088_LPD,E45,both,TRUE,FALSE
4_25088_LPD,E85,both,TRUE,FALSE
4_25088_LPD,NONE,both,TRUE,TRUE
4_25119_MHD,E45,both,TRUE,FALSE
4_25119_MHD,E85,both,TRUE,FALSE
4_25119_MHD,NONE,both,TRUE,TRUE
4_25645_MHD,E45,both,FALSE,FALSE
4_25645_MHD,E85,both,FALSE,FALSE
4_25645_MHD,NONE,both,FALSE,FALSE
4_26661_MHD,E45,both,FALSE,FALSE
4_26661_MHD,E85,both,FALSE,FALSE
4_26661_MHD,NONE,both,FALSE,TRUE
4_78711_MHD,E45,both,TRUE,FALSE
4_78711_MHD,E85,both,TRUE,FALSE
4_78711_MHD,NONE,both,TRUE,TRUE
4_78787_MHD,E45,both,TRUE,FALSE
4_78787_MHD,E85,both,TRUE,FALSE
4_78787_MHD,NONE,both,TRUE,TRUE
4_79065_MHD,E45,both,FALSE,FALSE
4_79065_MHD,E85,both,FALSE,FALSE
4_79065_MHD,NONE,both,FALSE,TRUE
4_80265_MHD,E45,both,FALSE,FALSE
4_80265_MHD,E85,both,FALSE,FALSE
4_80265_MHD,NONE,both,FALSE,FALSE
4_80329_MHD,E45,both,FALSE,FALSE
4_80329_MHD,E85,both,FALSE,FALSE
4_80329_MHD,NONE,both,TRUE,TRUE
4_80730_MHD,E45,both,TRUE,FALSE
4_80730_MHD,E85,both,FALSE,FALSE
4_80730_MHD,NONE,both,TRUE,TRUE
4_82721_MHD,E45,both,FALSE,FALSE
4_82721_MHD,E85,both,FALSE,FALSE
4_82721_MHD,NONE,both,FALSE,FALSE
4_84053_MHD,E45,both,TRUE,FALSE
4_84053_MHD,E85,both,TRUE,FALSE
4_84053_MHD,NONE,both,TRUE,TRUE
4_84088_MHD,E45,both,FALSE,FALSE
4_84088_MHD,E85,both,FALSE,FALSE
4_84088_MHD,NONE,both,FALSE,FALSE
4_84105_MHD,E45,both,FALSE,FALSE
4_84105_MHD,E85,both,TRUE,FALSE
4_84105_MHD,NONE,both,TRUE,TRUE
4_84328_MHD,E45,both,TRUE,FALSE
4_84328_MHD,E85,both,TRUE,FALSE
4_84328_MHD,NONE,both,TRUE,TRUE
4_87589_MHD,E45,both,FALSE,FALSE
4_87589_MHD,E85,both,FALSE,FALSE
4_87589_MHD,NONE,both,FALSE,FALSE
4_87655_MHD,E45,both,FALSE,FALSE
4_87655_MHD,E85,both,FALSE,FALSE
4_87655_MHD,NONE,both,FALSE,FALSE
4_87958_MHD,E45,both,FALSE,FALSE
4_87958_MHD,E85,both,FALSE,FALSE
4_87958_MHD,NONE,both,FALSE,FALSE
4_88508_MHD,E45,both,FALSE,FALSE
4_88508_MHD,E85,both,FALSE,FALSE
4_88508_MHD,NONE,both,FALSE,FALSE
4_93024_MHD,E45,both,FALSE,FALSE
4_93024_MHD,E85,both,FALSE,FALSE
4_93024_MHD,NONE,both,TRUE,TRUE
4_93087_MHD,E45,both,FALSE,FALSE
4_93087_MHD,E85,both,FALSE,FALSE
4_93087_MHD,NONE,both,FALSE,FALSE
4_93088_MHD,E45,both,TRUE,FALSE
4_93088_MHD,E85,both,TRUE,FALSE
4_93088_MHD,NONE,both,TRUE,TRUE
4_94191_MHD,E45,both,FALSE,FALSE
4_94191_MHD,E85,both,FALSE,FALSE
4_94191_MHD,NONE,both,FALSE,TRUE
4_94201_MHD,E45,both,FALSE,FALSE
4_94201_MHD,E85,both,FALSE,FALSE
4_94201_MHD,NONE,both,FALSE,FALSE
4_94203_MHD,E45,both,FALSE,FALSE
4_94203_MHD,E85,both,FALSE,FALSE
4_94203_MHD,NONE,both,FALSE,FALSE
4_129921_LPD,E45,both,TRUE,FALSE
4_129921_LPD,E85,both,FALSE,FALSE
4_129921_LPD,NONE,both,TRUE,TRUE
4_129938_MHD,E45,both,FALSE,FALSE
4_129938_MHD,E85,both,FALSE,FALSE
4_129938_MHD,NONE,both,FALSE,TRUE
4_130578_MHD,E45,both,FALSE,FALSE
4_130578_MHD,E85,both,FALSE,FALSE
4_130578_MHD,NONE,both,FALSE,TRUE
4_131381_MHD,E45,both,TRUE,FALSE
4_131381_MHD,E85,both,TRUE,FALSE
4_131381_MHD,NONE,both,TRUE,TRUE
4_133529_MHD,E45,both,FALSE,FALSE
4_133529_MHD,E85,both,FALSE,FALSE
4_133529_MHD,NONE,both,TRUE,TRUE
4_134994_MHD,E45,both,TRUE,FALSE
4_134994_MHD,E85,both,FALSE,FALSE
4_134994_MHD,NONE,both,TRUE,TRUE
4_135147_MHD,E45,both,TRUE,FALSE
4_135147_MHD,E85,both,FALSE,FALSE
4_135147_MHD,NONE,both,TRUE,TRUE
4_136495_MHD,E45,both,FALSE,FALSE
4_136495_MHD,E85,both,FALSE,FALSE
4_136495_MHD,NONE,both,FALSE,FALSE
4_137223_MHD,E45,both,FALSE,FALSE
4_137223_MHD,E85,both,FALSE,FALSE
4_137223_MHD,NONE,both,FALSE,FALSE
4_137234_MHD,E45,both,FALSE,FALSE
4_137234_MHD,E85,both,FALSE,FALSE
4_137234_MHD,NONE,both,FALSE,TRUE
4_137243_MHD,E45,both,FALSE,FALSE
4_137243_MHD,E85,both,FALSE,FALSE
4_137243_MHD,NONE,both,FALSE,TRUE
4_137281_MHD,E45,both,TRUE,FALSE
4_137281_MHD,E85,both,TRUE,FALSE
4_137281_MHD,NONE,both,TRUE,TRUE
4_137444_MHD,E45,both,TRUE,FALSE
4_137444_MHD,E85,both,TRUE,FALSE
4_137444_MHD,NONE,both,TRUE,TRUE
4_137491_LPD,E45,both,FALSE,FALSE
4_137491_LPD,E85,both,FALSE,FALSE
4_137491_LPD,NONE,both,FALSE,FALSE
4_137506_MHD,E45,both,FALSE,FALSE
4_137506_MHD,E85,both,FALSE,FALSE
4_137506_MHD,NONE,both,FALSE,FALSE
4_141046_MHD,E45,both,FALSE,FALSE
4_141046_MHD,E85,both,FALSE,FALSE
4_141046_MHD,NONE,both,FALSE,FALSE
4_141067_MHD,E45,both,FALSE,FALSE
4_141067_MHD,E85,both,FALSE,FALSE
4_141067_MHD,NONE,both,TRUE,TRUE
4_141169_MHD,E45,both,FALSE,FALSE
4_141169_MHD,E85,both,FALSE,FALSE
4_141169_MHD,NONE,both,FALSE,FALSE
4_145048_MHD,E45,both,FALSE,FALSE
4_145048_MHD,E85,both,FALSE,FALSE
4_145048_MHD,NONE,both,FALSE,TRUE
4_145301_MHD,E45,both,TRUE,FALSE
4_145301_MHD,E85,both,TRUE,FALSE
4_145301_MHD,NONE,both,TRUE,TRUE
4_145381_MHD,E45,both,FALSE,FALSE
4_145381_MHD,E85,both,FALSE,FALSE
4_145381_MHD,NONE,both,TRUE,TRUE
4_145522_MHD,E45,both,TRUE,FALSE
4_145522_MHD,E85,both,TRUE,FALSE
4_145522_MHD,NONE,both,TRUE,TRUE
4_149418_MHD,E45,both,FALSE,FALSE
4_149418_MHD,E85,both,FALSE,FALSE
4_149418_MHD,NONE,both,FALSE,FALSE
4_149460_MHD,E45,both,FALSE,FALSE
4_149460_MHD,E85,both,FALSE,FALSE
4_149460_MHD,NONE,both,FALSE,FALSE
4_149512_MHD,E45,both,FALSE,FALSE
4_149512_MHD,E85,both,FALSE,FALSE
4_149512_MHD,NONE,both,TRUE,TRUE
4_149836_MHD,E45,both,FALSE,FALSE
4_149836_MHD,E85,both,FALSE,FALSE
4_149836_MHD,NONE,both,TRUE,TRUE
4_150017_MHD,E45,both,FALSE,FALSE
4_150017_MHD,E85,both,FALSE,FALSE
4_150017_MHD,NONE,both,FALSE,FALSE
5_2642_MHD,E45,both,FALSE,FALSE
5_2642_MHD,E85,both,FALSE,FALSE
5_2642_MHD,NONE,both,FALSE,FALSE
5_8707_MHD,E45,both,TRUE,FALSE
5_8707_MHD,E85,both,TRUE,FALSE
5_8707_MHD,NONE,both,TRUE,TRUE
5_8797_MHD,E45,both,TRUE,FALSE
5_8797_MHD,E85,both,TRUE,FALSE
5_8797_MHD,NONE,both,TRUE,TRUE
5_8798_LPD,E45,both,FALSE,FALSE
5_8798_LPD,E85,both,FALSE,FALSE
5_8798_LPD,NONE,both,TRUE,TRUE
5_8865_MHD,E45,both,FALSE,FALSE
5_8865_MHD,E85,both,FALSE,FALSE
5_8865_MHD,NONE,both,FALSE,FALSE
5_8994_MHD,E45,both,FALSE,FALSE
5_8994_MHD,E85,both,FALSE,FALSE
5_8994_MHD,NONE,both,TRUE,TRUE
5_9194_MHD,E45,both,FALSE,FALSE
5_9194_MHD,E85,both,FALSE,FALSE
5_9194_MHD,NONE,both,FALSE,FALSE
5_9895_MHD,E45,both,FALSE,FALSE
5_9895_MHD,E85,both,FALSE,FALSE
5_9895_MHD,NONE,both,FALSE,FALSE
5_13912_MHD,E45,both,FALSE,FALSE
5_13912_MHD,E85,both,FALSE,FALSE
5_13912_MHD,NONE,both,TRUE,TRUE
5_13970_MHD,E45,both,FALSE,FALSE
5_13970_MHD,E85,both,FALSE,FALSE
5_13970_MHD,NONE,both,TRUE,TRUE
5_14012_MHD,E45,both,FALSE,FALSE
5_14012_MHD,E85,both,FALSE,FALSE
5_14012_MHD,NONE,both,FALSE,FALSE
5_14345_MHD,E45,both,FALSE,FALSE
5_14345_MHD,E85,both,FALSE,FALSE
5_14345_MHD,NONE,both,FALSE,FALSE
5_14447_MHD,E45,both,FALSE,FALSE
5_14447_MHD,E85,both,FALSE,FALSE
5_14447_MHD,NONE,both,FALSE,FALSE
5_14600_MHD,E45,both,FALSE,FALSE
5_14600_MHD,E85,both,FALSE,FALSE
5_14600_MHD,NONE,both,FALSE,FALSE
5_16738_MHD,E45,both,FALSE,FALSE
5_16738_MHD,E85,both,FALSE,FALSE
5_16738_MHD,NONE,both,FALSE,TRUE
5_20790_MHD,E45,both,FALSE,FALSE
5_20790_MHD,E85,both,FALSE,FALSE
5_20790_MHD,NONE,both,TRUE,TRUE
5_20840_MHD,E45,both,TRUE,FALSE
5_20840_MHD,E85,both,FALSE,FALSE
5_20840_MHD,NONE,both,TRUE,TRUE
5_20863_MHD,E45,both,TRUE,FALSE
5_20863_MHD,E85,both,FALSE,FALSE
5_20863_MHD,NONE,both,TRUE,TRUE
5_21148_MHD,E45,both,FALSE,FALSE
5_21148_MHD,E85,both,FALSE,FALSE
5_21148_MHD,NONE,both,TRUE,TRUE
5_21437_MHD,E45,both,FALSE,FALSE
5_21437_MHD,E85,both,FALSE,FALSE
5_21437_MHD,NONE,both,TRUE,TRUE
5_24218_MHD,E45,both,FALSE,FALSE
5_24218_MHD,E85,both,FALSE,FALSE
5_24218_MHD,NONE,both,TRUE,TRUE
5_24236_LPD,E45,both,FALSE,FALSE
5_24236_LPD,E85,both,FALSE,FALSE
5_24236_LPD,NONE,both,TRUE,TRUE
5_24237_MHD,E45,both,FALSE,FALSE
5_24237_MHD,E85,both,FALSE,FALSE
5_24237_MHD,NONE,both,TRUE,TRUE
5_24726_LPD,E45,both,TRUE,FALSE
5_24726_LPD,E85,both,TRUE,FALSE
5_24726_LPD,NONE,both,TRUE,TRUE
5_24782_MHD,E45,both,FALSE,FALSE
5_24782_MHD,E85,both,FALSE,FALSE
5_24782_MHD,NONE,both,TRUE,TRUE
5_24981_MHD,E45,both,FALSE,FALSE
5_24981_MHD,E85,both,FALSE,FALSE
5_24981_MHD,NONE,both,TRUE,TRUE
5_25052_MHD,E45,both,FALSE,FALSE
5_25052_MHD,E85,both,FALSE,FALSE
5_25052_MHD,NONE,both,FALSE,FALSE
5_25119_MHD,E45,both,TRUE,FALSE
5_25119_MHD,E85,both,FALSE,FALSE
5_25119_MHD,NONE,both,TRUE,TRUE
5_25253_MHD,E45,both,FALSE,FALSE
5_25253_MHD,E85,both,FALSE,FALSE
5_25253_MHD,NONE,both,TRUE,TRUE
5_26661_MHD,E45,both,FALSE,FALSE
5_26661_MHD,E85,both,FALSE,FALSE
5_26661_MHD,NONE,both,FALSE,TRUE
5_78643_MHD,E45,both,FALSE,FALSE
5_78643_MHD,E85,both,FALSE,FALSE
5_78643_MHD,NONE,both,FALSE,TRUE
5_78787_MHD,E45,both,FALSE,FALSE
5_78787_MHD,E85,both,FALSE,FALSE
5_78787_MHD,NONE,both,TRUE,TRUE
5_78828_MHD,E45,both,FALSE,FALSE
5_78828_MHD,E85,both,FALSE,FALSE
5_78828_MHD,NONE,both,TRUE,TRUE
5_79065_MHD,E45,both,FALSE,FALSE
5_79065_MHD,E85,both,FALSE,FALSE
5_79065_MHD,NONE,both,FALSE,TRUE
5_80730_MHD,E45,both,FALSE,FALSE
5_80730_MHD,E85,both,FALSE,FALSE
5_80730_MHD,NONE,both,TRUE,TRUE
5_82721_MHD,E45,both,FALSE,FALSE
5_82721_MHD,E85,both,FALSE,FALSE
5_82721_MHD,NONE,both,FALSE,FALSE
5_84053_MHD,E45,both,FALSE,FALSE
5_84053_MHD,E85,both,FALSE,FALSE
5_84053_MHD,NONE,both,TRUE,TRUE
5_84088_MHD,E45,both,FALSE,FALSE
5_84088_MHD,E85,both,FALSE,FALSE
5_84088_MHD,NONE,both,FALSE,FALSE
5_84328_MHD,E45,both,FALSE,FALSE
5_84328_MHD,E85,both,FALSE,FALSE
5_84328_MHD,NONE,both,TRUE,TRUE
5_87655_LPD,E45,both,FALSE,FALSE
5_87655_LPD,E85,both,FALSE,FALSE
5_87655_LPD,NONE,both,FALSE,FALSE
