FID,Field1,Field2,Field3,Field4,Longitude,Latitude
23,Stand_6_GNN_82600,-2018160.000000000000000,2607840.000000000000000,1745.777587889999900,-121.562320533999990,44.004004109000000
24,Stand_102_GNN_24403,-2021160.000000000000000,2607270.000000000000000,1959.077514650000000,-121.596610814000000,43.991922972700003
25,Stand_57_GNN_128648,-2019300.000000000000000,2612690.000000000000000,1760.751668290000000,-121.592219860000000,44.043213276199999
26,Stand_39_GNN_23546,-2020350.000000000000000,2606850.000000000000000,1886.777587889999900,-121.585443637000000,43.990224873400003
27,Stand_133_GNN_78788,-2023560.000000000000000,2608470.000000000000000,2078.233154300000000,-121.629553843000000,43.996564751299999
28,Stand_275_GNN_13505,-2018070.000000000000000,2610960.000000000000000,1558.255371089999900,-121.571614362999990,44.031191061800001
29,Stand_19_GNN_137444,-2023140.000000000000000,2612760.000000000000000,1962.988647460000000,-121.638795559000000,44.034648123799997
30,Stand_102_GNN_127780,-2020723.500000000000000,2607208.500000000000000,1891.759228510000000,-121.591141545000000,43.992432817500003
31,Stand_299_GNN_133913,-2021520.000000000000000,2609190.000000000000000,1923.166381840000000,-121.607347505000010,44.007659929600003
32,Stand_16_GNN_8685,-2018725.000000000000000,2612215.000000000000000,1740.612772620000000,-121.583697642000000,44.040478667800002
33,Stand_276_GNN_100761,-2018400.000000000000000,2611590.000000000000000,1748.944213870000100,-121.577694085999990,44.035850632399999
34,Stand_203_GNN_13575,-2023410.000000000000000,2607690.000000000000000,1934.110839839999900,-121.625144867000000,43.990181485199997
35,Stand_286_GNN_141180,-2021420.000000000000000,2611692.500000000000000,1817.552561440000100,-121.614480559000000,44.029530105799999
36,Stand_211_GNN_83057,-2021010.000000000000000,2609370.000000000000000,1885.822021480000100,-121.601794789000000,44.010433180400000
37,Stand_263_GNN_25119,-2025675.000000000000000,2613129.375000000000000,1978.421310420000100,-121.670615924000000,44.031777894000001
38,Stand_233_GNN_130378,-2023980.000000000000000,2611320.000000000000000,2169.688720700000000,-121.644125478000010,44.020193837400001
39,Stand_263_GNN_29475,-2025685.714290000000000,2613360.000000000000000,1992.689453120000100,-121.671515670999990,44.033745464399999
40,Stand_71_GNN_136333,-2018910.000000000000000,2613960.000000000000000,1832.577514650000000,-121.591743290000000,44.055122854399997
41,Stand_233_GNN_84053,-2023890.000000000000000,2611590.000000000000000,2111.044189450000000,-121.643940642000000,44.022742638700002
42,Stand_204_GNN_94084,-2021760.000000000000000,2611110.000000000000000,1856.255371089999900,-121.616641297000000,44.023683079100003
43,Stand_60_GNN_8685,-2020470.000000000000000,2611765.000000000000000,1779.857198080000000,-121.603258412000000,44.032424880100002
44,Stand_295_GNN_25090,-2019810.000000000000000,2611680.000000000000000,1793.355346679999900,-121.595010466000010,44.033265234799998
45,Stand_285_GNN_137363,-2026200.000000000000000,2611425.000000000000000,1928.438659670000100,-121.671256134000000,44.015791477299999
46,Stand_91_GNN_20587,-2026560.000000000000000,2612640.000000000000000,1948.388671879999900,-121.679657842000000,44.025430270699999
47,Stand_53_GNN_24422,-2018184.000000000000000,2610204.000000000000000,1595.446484370000000,-121.570474232000000,44.024383607399997
48,Stand_20_GNN_9024,-2022414.000000000000000,2611788.000000000000000,1872.704248049999900,-121.626792906000010,44.027981421299998
49,Stand_80_GNN_12833,-2022030.000000000000000,2610180.000000000000000,1953.799804690000000,-121.616798863000000,44.014999566299998
50,Stand_58_GNN_24403,-2019880.000000000000000,2612030.000000000000000,1787.551676430000000,-121.597021226000000,44.036123793500003
51,Stand_20_GNN_9023,-2022610.000000000000000,2612220.000000000000000,1955.018269859999900,-121.630598722000000,44.031247192300000
52,Stand_136_GNN_8142,-2017764.000000000000000,2612076.000000000000000,1680.446484370000000,-121.571635583000000,44.041568644100003
53,Stand_58_GNN_137417,-2019660.000000000000000,2612025.000000000000000,1722.227600100000000,-121.594349488000010,44.036605549699999
54,Stand_20_GNN_2945,-2022270.000000000000000,2611950.000000000000000,1936.366455079999900,-121.625595637999990,44.029725720000002
55,Stand_20_GNN_2946,-2022315.000000000000000,2611790.000000000000000,1884.384948729999900,-121.625605040000000,44.028235220299997
56,Stand_28_GNN_24237,-2025827.142860000000000,2609502.857140000000000,1994.274379180000100,-121.660341188000000,44.000071684200002
57,Stand_109_GNN_127780,-2020890.000000000000000,2609310.000000000000000,1874.455322269999900,-121.600147291000000,44.010200933800000
58,Stand_116_GNN_8533,-2021355.000000000000000,2612130.000000000000000,1874.810913090000000,-121.615154657000010,44.033467093600002
59,Stand_296_GNN_13333,-2019030.000000000000000,2611350.000000000000000,1656.977539060000000,-121.584498268999990,44.032273341900002
60,Stand_43_GNN_14528,-2018490.000000000000000,2608800.000000000000000,1806.177490230000100,-121.569495018000000,44.011516654499999
61,Stand_37_GNN_20760,-2019743.333330000100000,2607954.000000000000000,1818.457573780000100,-121.581800165000000,44.001214988100003
62,Stand_104_GNN_25336,-2020485.000000000000000,2606295.000000000000000,1844.171997070000100,-121.585224889000000,43.985105438100000
63,Stand_78_GNN_149639,-2022635.000000000000000,2609250.000000000000000,2003.697937010000000,-121.620997272000000,44.005516137299999
64,Stand_60_GNN_9024,-2020650.000000000000000,2611815.000000000000000,1790.805358890000000,-121.605597187000000,44.032427427800002
65,Stand_58_GNN_14780,-2019750.000000000000000,2612070.000000000000000,1748.433105470000100,-121.595585575000000,44.036779799500003
66,Stand_1_GNN_145522,-2023645.000000000000000,2611833.333329999800000,2037.308430990000000,-121.641796743000000,44.025431493799999
67,Stand_105_GNN_141180,-2019840.000000000000000,2607180.000000000000000,1804.933105470000100,-121.580390554999990,43.994293755100003
68,Stand_163_GNN_129875,-2019090.000000000000000,2612100.000000000000000,1711.833129890000000,-121.587720011000000,44.038613840899998
69,Stand_164_GNN_25119,-2023180.000000000000000,2610990.000000000000000,2033.640543620000000,-121.633373301000010,44.019253654099998
70,Stand_87_GNN_84026,-2025660.000000000000000,2614860.000000000000000,2067.122070309999800,-121.676217697000000,44.046771066300003
71,Stand_104_GNN_137444,-2020635.000000000000000,2606587.500000000000000,1857.458129879999900,-121.588007271000000,43.987276023699998
72,Stand_117_GNN_21307,-2022180.000000000000000,2611800.000000000000000,1897.128936770000100,-121.624009460000000,44.028644156699997
73,Stand_215_GNN_13333,-2018700.000000000000000,2610930.000000000000000,1643.366455079999900,-121.579117466000000,44.029429544199999
74,Stand_61_GNN_14234,-2021865.000000000000000,2612520.000000000000000,1862.933135990000000,-121.622609407000000,44.035620181399999
75,Stand_209_GNN_20888,-2027010.000000000000000,2613270.000000000000000,1882.688720700000000,-121.687192149000000,44.029797495099999
76,Stand_129_GNN_14451,-2021427.906980000000000,2609480.232559999900000,1919.627935360000000,-121.607203484000000,44.010388501700000
77,Stand_123_GNN_29476,-2021490.000000000000000,2613180.000000000000000,1855.277587889999900,-121.620284848000000,44.042220956300000
78,Stand_45_GNN_9024,-2018288.399999999900000,2609512.799999999800000,1649.811821289999900,-121.569434095000010,44.018159310800002
79,Stand_19_GNN_9895,-2024497.500000000000000,2613247.500000000000000,2048.752502440000200,-121.656803102000000,44.035615933099997
80,Stand_2_GNN_12111,-2018286.000000000000000,2611056.000000000000000,1716.155371090000000,-121.574540666000000,44.031506005399997
81,Stand_64_GNN_127780,-2019996.000000000000000,2613180.000000000000000,1768.562036130000000,-121.602253225000000,44.045788213199998
82,Stand_266_GNN_133529,-2022565.714290000000000,2614624.285710000000000,2026.482317239999900,-121.638086391000000,44.052135008299999
83,Stand_102_GNN_13091,-2020741.500000000000000,2607108.000000000000000,1885.057574460000100,-121.591024110000010,43.991521156300003
84,Stand_117_GNN_25516,-2021670.000000000000000,2611710.000000000000000,1787.044189450000000,-121.617555545000000,44.029084353899997
85,Stand_36_GNN_24219,-2021340.000000000000000,2608365.000000000000000,1921.738708500000000,-121.602428155000000,44.000958417800000
86,Stand_133_GNN_25119,-2023856.250000000000000,2608657.500000000000000,2165.680328370000100,-121.633751848000000,43.997477474199997
87,Stand_8_GNN_84088,-2025400.000000000000000,2612870.000000000000000,1980.251627599999900,-121.666431621000000,44.030194237000003
88,Stand_16_GNN_25306,-2018880.000000000000000,2612310.000000000000000,1758.544189450000000,-121.585884820000000,44.040930217099998
89,Stand_223_GNN_24337,-2020620.000000000000000,2614065.000000000000000,1841.727539060000000,-121.612735302000000,44.051948874700003
90,Stand_122_GNN_24219,-2021055.000000000000000,2613525.000000000000000,1875.405334480000000,-121.616185226000000,44.046242130700001
91,Stand_122_GNN_24218,-2020316.666669999900000,2613506.666670000200000,1791.366468640000000,-121.607212506000000,44.047846624500004
92,Stand_224_GNN_93760,-2020290.000000000000000,2612610.000000000000000,1816.244201660000000,-121.603902018000000,44.040159060599997
93,Stand_109_GNN_25052,-2021100.000000000000000,2609520.000000000000000,1900.510864260000100,-121.603380190000000,44.011514970999997
94,Stand_295_GNN_20740,-2019750.000000000000000,2611635.000000000000000,1781.033142090000000,-121.594136484000000,44.033019398000000
95,Stand_12_GNN_2931,-2019213.750000000000000,2608425.000000000000000,1792.992835999999900,-121.576978983000000,44.006549396099999
96,Stand_119_GNN_137472,-2019532.500000000000000,2612595.000000000000000,1770.005371089999900,-121.594709583000000,44.041837256299999
97,Stand_14_GNN_12642,-2027806.666669999900000,2612566.666670000200000,1943.947903100000100,-121.694451378000000,44.021811349300002
98,Stand_12_GNN_2932,-2019840.000000000000000,2608290.000000000000000,1807.288696290000000,-121.584084512999990,44.003888946499998
99,Stand_142_GNN_13091,-2019630.000000000000000,2608380.000000000000000,1798.644287110000100,-121.581850751000000,44.005167784100003
100,Stand_21_GNN_25253,-2023053.886010000000000,2609582.642490000000000,2035.278412019999900,-121.627158865000000,44.007390697500000
101,Stand_294_GNN_13575,-2020414.000000000000000,2608192.000000000000000,1835.059781900000000,-121.590682396999990,44.001672614599997
102,Stand_97_GNN_137471,-2022306.279069999900000,2608609.534880000200000,1969.303662679999900,-121.614897850999990,44.000765316500001
103,Stand_165_GNN_20484,-2019000.000000000000000,2611680.000000000000000,1686.699829100000000,-121.585235088000000,44.035197694799997
104,Stand_275_GNN_92853,-2018040.000000000000000,2611080.000000000000000,1624.699829100000000,-121.571651682000000,44.032299999300001
105,Stand_102_GNN_137268,-2020570.000000000000000,2606950.000000000000000,1905.273844399999900,-121.588429800000000,43.990564521400003
106,Stand_287_GNN_133913,-2020800.000000000000000,2612160.000000000000000,1869.766479489999900,-121.608557133999990,44.035051608700002
107,Stand_190_GNN_85910,-2020650.000000000000000,2612460.000000000000000,1836.744262700000000,-121.607746816000000,44.038003007699999
108,Stand_49_GNN_20760,-2019934.285710000000000,2609078.571430000000000,1782.755336210000000,-121.587846913000010,44.010480745800002
109,Stand_139_GNN_82600,-2021160.000000000000000,2612040.000000000000000,1851.355346679999900,-121.612501498000000,44.033154766199999
110,Stand_7_GNN_15235,-2026950.000000000000000,2612190.000000000000000,1853.855346679999900,-121.682858749000000,44.020607611899997
111,Stand_19_GNN_24440,-2023830.000000000000000,2612670.000000000000000,2026.555297850000000,-121.646821007000000,44.032220746699998
112,Stand_155_GNN_25195,-2022360.000000000000000,2615070.000000000000000,2040.299804690000000,-121.637090990999990,44.056479389099998
113,Stand_255_GNN_128291,-2027580.000000000000000,2612340.000000000000000,1885.455322269999900,-121.690959480999990,44.020395388499999
114,Stand_89_GNN_137492,-2018592.000000000000000,2607138.000000000000000,1782.795361330000100,-121.565197303999990,43.996905915600003
115,Stand_20_GNN_24726,-2022300.000000000000000,2612460.000000000000000,1921.944213870000100,-121.627658555000000,44.034062361899998
116,Stand_223_GNN_137256,-2020575.000000000000000,2614230.000000000000000,1849.944213870000100,-121.612742287000000,44.053482664800001
117,Stand_261_GNN_78787,-2023158.000000000000000,2613966.000000000000000,2035.077563480000000,-121.643037600000000,44.045029190400001
118,Stand_221_GNN_25336,-2019330.000000000000000,2614170.000000000000000,1804.077636720000100,-121.597513292000000,44.055936064999997
119,Stand_52_GNN_20740,-2018820.000000000000000,2610660.000000000000000,1690.733154300000000,-121.579666770000000,44.026809258000000
120,Stand_77_GNN_20760,-2020770.000000000000000,2614260.000000000000000,1845.533081050000000,-121.615196155000010,44.053276335600003
121,Stand_50_GNN_129875,-2019435.000000000000000,2609272.500000000000000,1767.477600100000000,-121.582468804000000,44.013348048399997
122,Stand_109_GNN_24981,-2021090.000000000000000,2609570.000000000000000,1890.973836260000100,-121.603426111000000,44.011971039499997
123,Stand_29_GNN_2937,-2023860.000000000000000,2609010.000000000000000,2238.488769529999900,-121.634972487000000,44.000515172599997
124,Stand_149_GNN_82596,-2020860.000000000000000,2608230.000000000000000,1849.566406250000000,-121.596188754000000,44.000936977199999
125,Stand_115_GNN_9024,-2020203.214290000000000,2611051.071430000000000,1716.219242639999900,-121.597660461999990,44.026890145700001
126,Stand_67_GNN_23983,-2019067.500000000000000,2613352.500000000000000,1705.885955810000000,-121.591620551999990,44.049495240299997
127,Stand_3_GNN_78828,-2023315.500000000000000,2614312.500000000000000,2059.119793700000200,-121.646095063000000,44.047647633799997
128,Stand_220_GNN_21178,-2020290.000000000000000,2610480.000000000000000,1739.060974120000100,-121.596805395000000,44.021746495300000
129,Stand_295_GNN_81101,-2019570.000000000000000,2611470.000000000000000,1689.855346679999900,-121.591414657000000,44.032022514300003
130,Stand_64_GNN_25120,-2019986.000000000000000,2613404.000000000000000,1773.751643880000100,-121.602879071000000,44.047748474800002
131,Stand_278_GNN_9091,-2017590.000000000000000,2611050.000000000000000,1541.421997070000100,-121.566120868000000,44.033113359200001
132,Stand_54_GNN_8799,-2018015.000000000000000,2610055.000000000000000,1559.460937500000000,-121.567939072000000,44.023498355999998
133,Stand_9_GNN_13390,-2017795.000000000000000,2611110.000000000000000,1584.388692219999900,-121.568794667000010,44.033143419100000
134,Stand_114_GNN_137417,-2019260.000000000000000,2611647.500000000000000,1679.527567550000000,-121.588264686000000,44.034296522100000
135,Stand_73_GNN_141226,-2019690.000000000000000,2614260.000000000000000,1839.677612300000000,-121.602159126000000,44.055854874200001
136,Stand_136_GNN_25020,-2017785.000000000000000,2611815.000000000000000,1586.960937500000000,-121.571020309999990,44.039262159200000
137,Stand_258_GNN_14563,-2022960.000000000000000,2611230.000000000000000,1988.333129879999900,-121.631519595000000,44.021853772400000
138,Stand_11_GNN_13239,-2019405.000000000000000,2609070.000000000000000,1769.438659670000100,-121.581432836999990,44.011669074600000
139,Stand_104_GNN_133913,-2020606.363640000100000,2606263.636359999900000,1853.991688119999900,-121.586584138000010,43.984544861800003
140,Stand_286_GNN_24218,-2021670.000000000000000,2611800.000000000000000,1795.033081050000000,-121.617855594000010,44.029862308200002
141,Stand_221_GNN_14528,-2019136.666669999900000,2614170.000000000000000,1828.212144639999900,-121.595179364000000,44.056397439800001
142,Stand_277_GNN_133151,-2022780.000000000000000,2610750.000000000000000,2012.377563479999900,-121.627747226000000,44.018134974100001
143,Stand_74_GNN_137256,-2020950.000000000000000,2615070.000000000000000,1878.277587889999900,-121.620070510000010,44.059848391000003
144,Stand_286_GNN_85910,-2021300.000000000000000,2611646.666670000200000,1808.414001469999900,-121.612879775000000,44.029420465599998
145,Stand_61_GNN_140949,-2023620.000000000000000,2613330.000000000000000,1989.266479489999900,-121.646490001000000,44.038427418099999
146,Stand_226_GNN_24981,-2021030.769230000000000,2614511.538460000000000,1871.831829360000000,-121.619182768000000,44.054827928400002
147,Stand_0_GNN_137444,-2023430.000000000000000,2607550.000000000000000,1913.921997070000100,-121.624919452000000,43.988923679300001
148,Stand_105_GNN_133889,-2019708.750000000000000,2607086.250000000000000,1807.592849729999900,-121.578495534000000,43.993796330000002
149,Stand_123_GNN_84053,-2021567.307689999900000,2613605.769230000200000,1901.113450269999900,-121.622637843000010,44.045716681199998
150,Stand_226_GNN_21178,-2020980.000000000000000,2614470.000000000000000,1862.144246419999900,-121.618431392000010,44.054590116200004
151,Stand_112_GNN_137472,-2019160.000000000000000,2610460.000000000000000,1664.455362950000100,-121.583103780000000,44.024269429599997
152,Stand_112_GNN_145350,-2018600.000000000000000,2610530.000000000000000,1688.959065759999900,-121.576579205000000,44.026210041299997
153,Stand_15_GNN_25172,-2018023.333330000100000,2613433.333329999800000,1829.847968210000100,-121.579285114000000,44.052684815699998
154,Stand_0_GNN_24259,-2023650.000000000000000,2607420.000000000000000,1906.899780270000100,-121.627139140000000,43.987274547799998
155,Stand_77_GNN_20610,-2021250.000000000000000,2614290.000000000000000,1950.088623050000000,-121.621090136000010,44.052389238600000
156,Stand_151_GNN_80679,-2020440.000000000000000,2612820.000000000000000,1848.410888670000100,-121.606412269000000,44.041616320999999
157,Stand_297_GNN_9024,-2018694.705880000000000,2608777.941180000100000,1798.777903839999900,-121.571891397000000,44.010837966200000
158,Stand_293_GNN_137268,-2019975.000000000000000,2611170.000000000000000,1681.244262700000000,-121.595302766000000,44.028462804500002
159,Stand_67_GNN_20983,-2018895.000000000000000,2613015.000000000000000,1684.799804690000000,-121.588414021000010,44.046989122299998
160,Stand_66_GNN_8711,-2017620.000000000000000,2611590.000000000000000,1586.377563479999900,-121.568279938000000,44.037710313200002
161,Stand_209_GNN_132547,-2027325.000000000000000,2612445.000000000000000,1896.816406250000000,-121.688234502000000,44.021913455600000
162,Stand_111_GNN_85910,-2020433.212670000000000,2610224.389140000100000,1764.150423770000100,-121.597681955000000,44.019195165100001
163,Stand_61_GNN_149040,-2021850.000000000000000,2613360.000000000000000,1917.722045900000000,-121.625229910000000,44.042916927900002
164,Stand_123_GNN_9057,-2021406.000000000000000,2613306.000000000000000,1862.857568360000000,-121.619691252000000,44.043510748300001
165,Stand_260_GNN_137256,-2020955.454549999900000,2612899.090909999800000,1838.310890890000100,-121.612896906000000,44.041069329499997
166,Stand_180_GNN_24259,-2021880.000000000000000,2610240.000000000000000,1922.733154300000000,-121.615189222000000,44.015876393699997
167,Stand_84_GNN_94203,-2024580.000000000000000,2612520.000000000000000,2040.944213870000100,-121.655369479000000,44.029130817400002
168,Stand_2_GNN_15240,-2018175.000000000000000,2610750.000000000000000,1640.110900879999900,-121.572182633000000,44.029125263300003
169,Stand_124_GNN_20674,-2019720.000000000000000,2610720.000000000000000,1694.199829100000000,-121.590726917000000,44.025181199599999
170,Stand_295_GNN_25151,-2019540.000000000000000,2611440.000000000000000,1681.655273440000000,-121.590952701000010,44.031834750199998
171,Stand_111_GNN_14451,-2020770.000000000000000,2609880.000000000000000,1799.555297850000000,-121.600598176999990,44.015414456099997
172,Stand_111_GNN_14452,-2020590.000000000000000,2610224.594589999900000,1777.764945360000000,-121.599574337000010,44.018822774999997
173,Stand_64_GNN_21112,-2019970.000000000000000,2613330.000000000000000,1773.529418950000000,-121.602439316000000,44.047146964400000
174,Stand_256_GNN_29475,-2023985.000000000000000,2612750.000000000000000,2020.383117679999900,-121.648958267000000,44.032541600000002
175,Stand_101_GNN_140681,-2021190.000000000000000,2606760.000000000000000,1957.510925300000100,-121.595274745000000,43.987443044599999
176,Stand_7_GNN_20888,-2026890.000000000000000,2611755.000000000000000,1883.608123779999900,-121.680681457000010,44.016991920000002
177,Stand_240_GNN_25119,-2027130.000000000000000,2613360.000000000000000,1888.599731450000000,-121.688940707000000,44.030287933799997
178,Stand_65_GNN_137417,-2018070.000000000000000,2613000.000000000000000,1766.188720700000000,-121.578405466000010,44.048827240700000
179,Stand_102_GNN_25120,-2020493.571430000000000,2607364.285710000000000,1880.195826940000000,-121.588886894000000,43.994327940200002
180,Stand_250_GNN_140848,-2026455.000000000000000,2612085.000000000000000,1884.044250490000000,-121.676536807999990,44.020885127299998
181,Stand_3_GNN_21148,-2023252.500000000000000,2614435.500000000000000,2059.393096920000100,-121.645745343000000,44.048861415899999
182,Stand_40_GNN_137492,-2019120.000000000000000,2608050.000000000000000,1791.788696290000000,-121.574600251000010,44.003531208799998
183,Stand_91_GNN_78787,-2026028.181820000100000,2612691.818179999900000,1958.743197360000100,-121.673415160999990,44.027151051300002
184,Stand_155_GNN_9895,-2022150.000000000000000,2615070.000000000000000,2033.366455079999900,-121.634556132000000,44.056981292300001
185,Stand_8_GNN_150017,-2025340.000000000000000,2612815.000000000000000,1984.071980799999900,-121.665524021000000,44.029862444700001
186,Stand_5_GNN_24726,-2027064.000000000000000,2611920.000000000000000,1870.510888670000000,-121.683331616000000,44.018001307699997
187,Stand_164_GNN_141067,-2023300.000000000000000,2611040.000000000000000,2051.259073889999900,-121.634987776000000,44.019399058700003
188,Stand_46_GNN_136333,-2019130.000000000000000,2610120.000000000000000,1625.314656580000000,-121.581609899000000,44.021401777299999
189,Stand_37_GNN_82600,-2020045.714290000000000,2607527.142860000000000,1851.363281250000000,-121.584027030000000,43.996803949099998
190,Stand_162_GNN_80679,-2020440.000000000000000,2614150.000000000000000,1853.607218420000000,-121.610845960000010,44.053113460699997
191,Stand_244_GNN_149352,-2021505.000000000000000,2614965.000000000000000,1958.077575680000100,-121.626419939000000,44.057614911800002
192,Stand_30_GNN_149512,-2023260.000000000000000,2610097.500000000000000,2065.691406250000000,-121.631361854999990,44.011348322300002
193,Stand_37_GNN_13032,-2020626.000000000000000,2607858.000000000000000,1855.973120120000000,-121.592127676999990,43.998279714100001
194,Stand_33_GNN_81109,-2022280.000000000000000,2609260.000000000000000,1973.484944660000100,-121.616748465000000,44.006450396600002
195,Stand_14_GNN_24437,-2027820.000000000000000,2612550.000000000000000,1940.855346679999900,-121.694556491000000,44.021635382200003
196,Stand_80_GNN_141226,-2022030.000000000000000,2610000.000000000000000,1960.744262700000000,-121.616198927000000,44.013443698499998
197,Stand_197_GNN_2928,-2024940.000000000000000,2608680.000000000000000,2107.877685550000000,-121.646896787000000,43.995081619799997
198,Stand_67_GNN_14451,-2019270.000000000000000,2614050.000000000000000,1777.421997070000100,-121.596389075999990,44.055041865800000
199,Stand_67_GNN_14453,-2018760.000000000000000,2613030.000000000000000,1660.710937500000000,-121.586834433000010,44.047440851300003
200,Stand_67_GNN_14452,-2018985.000000000000000,2613341.470590000000000,1709.049154840000000,-121.590587946000000,44.049596729599998
201,Stand_218_GNN_86813,-2025142.500000000000000,2615100.000000000000000,2162.680419920000100,-121.670774583000000,44.050083936699998
202,Stand_14_GNN_13476,-2027800.000000000000000,2612530.000000000000000,1930.273885090000000,-121.694248376999990,44.021510448299999
203,Stand_74_GNN_24337,-2021400.000000000000000,2615520.000000000000000,1939.644165040000000,-121.627004184000000,44.062663324399999
204,Stand_296_GNN_137417,-2019409.090910000000000,2611423.636359999900000,1676.709400519999900,-121.589318396000000,44.032005607400002
205,Stand_91_GNN_80730,-2026380.000000000000000,2612400.000000000000000,1902.566406250000000,-121.676684483000000,44.023786979800001
206,Stand_182_GNN_25053,-2021700.000000000000000,2613180.000000000000000,1881.699829100000000,-121.622819261999990,44.041719340199997
207,Stand_81_GNN_25019,-2020932.000000000000000,2609808.000000000000000,1845.464233400000000,-121.602312794000000,44.014405436499999
208,Stand_79_GNN_133913,-2022390.000000000000000,2608290.000000000000000,1958.877563479999900,-121.614842932000000,43.997803504300002
209,Stand_297_GNN_129875,-2018730.000000000000000,2608725.000000000000000,1804.494262700000000,-121.572141070000000,44.010296161100001
210,Stand_192_GNN_29476,-2022015.000000000000000,2611965.000000000000000,1846.710937500000000,-121.622568716000000,44.030464526599999
211,Stand_20_GNN_137417,-2022166.200000000000000,2611870.200000000200000,1850.150017089999900,-121.624077039000000,44.029283914799997
212,Stand_108_GNN_137000,-2021790.000000000000000,2610675.000000000000000,1879.399780270000100,-121.615553270000010,44.019851364099999
213,Stand_88_GNN_21209,-2021505.000000000000000,2607285.000000000000000,1961.266479489999900,-121.600821634000000,43.991229343000001
214,Stand_33_GNN_84053,-2022098.181820000100000,2609266.363640000100000,1971.824018999999900,-121.614576473000000,44.006939573799997
215,Stand_275_GNN_29387,-2017890.000000000000000,2611170.000000000000000,1623.133178710000000,-121.570140890999990,44.033435664199999
216,Stand_94_GNN_24382,-2025135.000000000000000,2608500.000000000000000,2043.969238279999900,-121.648647864000000,43.993059746299998
217,Stand_0_GNN_129921,-2026320.000000000000000,2616120.000000000000000,2081.199707029999900,-121.688395075000000,44.056080660600003
218,Stand_106_GNN_14291,-2019930.000000000000000,2607060.000000000000000,1825.322021480000100,-121.581076799000000,43.993041819500000
219,Stand_151_GNN_133151,-2020980.000000000000000,2612700.000000000000000,1840.366455079999900,-121.612529413000000,44.039289728999996
220,Stand_223_GNN_141226,-2020586.666669999900000,2614113.333329999800000,1845.133110900000000,-121.612494103000000,44.052446285700000
221,Stand_115_GNN_20740,-2020140.000000000000000,2611515.000000000000000,1773.316467290000000,-121.598443157999990,44.031051397399999
222,Stand_10_GNN_25088,-2024760.000000000000000,2613063.750000000000000,2112.363647459999800,-121.659356848000000,44.033399897800003
223,Stand_116_GNN_94106,-2021310.000000000000000,2612160.000000000000000,1880.499755860000100,-121.614711637000000,44.033833876199999
224,Stand_168_GNN_25151,-2018985.000000000000000,2613150.000000000000000,1664.855346679999900,-121.589950092000000,44.047941475700000
225,Stand_18_GNN_94203,-2025360.000000000000000,2611920.000000000000000,1983.953100590000100,-121.662776362000000,44.022079371399997
226,Stand_9_GNN_8711,-2017457.500000000000000,2611565.000000000000000,675.774831136999980,-121.566235398000000,44.037881529200000
227,Stand_57_GNN_9024,-2019084.000000000000000,2612791.500000000000000,1747.737585450000100,-121.589950845999990,44.044606079600001
228,Stand_52_GNN_8959,-2019000.000000000000000,2610510.000000000000000,1672.810913090000000,-121.581339525000000,44.025083265299997
229,Stand_205_GNN_136333,-2020465.000000000000000,2608620.000000000000000,1822.036804200000000,-121.592722546000000,44.005250638299998
230,Stand_290_GNN_145213,-2018160.000000000000000,2612550.000000000000000,1687.099853519999900,-121.577993488999990,44.044722266299999
231,Stand_19_GNN_131381,-2024043.333330000100000,2613181.666670000200000,2040.120761449999900,-121.651103133000010,44.036133096699999
232,Stand_158_GNN_9057,-2020380.000000000000000,2614320.000000000000000,1863.644287110000100,-121.610688505000000,44.054726293000002
233,Stand_58_GNN_24219,-2020560.000000000000000,2612055.000000000000000,1826.044250490000000,-121.605310898000000,44.034716905899998
234,Stand_136_GNN_23544,-2017680.000000000000000,2611830.000000000000000,1625.788696290000000,-121.569802886999990,44.039642156900001
235,Stand_122_GNN_136333,-2020462.500000000000000,2613502.500000000000000,1816.916473390000000,-121.608958842000010,44.047462436099998
236,Stand_141_GNN_24440,-2023680.000000000000000,2609355.000000000000000,2137.872070309999800,-121.633951943000000,44.003927161999997
237,Stand_61_GNN_137471,-2022355.000000000000000,2612830.000000000000000,1919.296071369999900,-121.629556412000000,44.037129145700000
238,Stand_118_GNN_25120,-2021617.500000000000000,2612560.000000000000000,1875.852569579999900,-121.619756060000000,44.036557115100003
239,Stand_144_GNN_8663,-2018820.000000000000000,2611590.000000000000000,1708.544189450000000,-121.582763029000010,44.034848991899999
240,Stand_10_GNN_93088,-2024730.000000000000000,2612940.000000000000000,2122.355305990000000,-121.658581639999990,44.032402092200002
241,Stand_168_GNN_25336,-2019345.000000000000000,2613210.000000000000000,1690.135925289999900,-121.594495435000000,44.047601206200000
242,Stand_151_GNN_141226,-2020935.000000000000000,2612805.000000000000000,1840.933166500000000,-121.612336367000000,44.040304825800000
243,Stand_139_GNN_14452,-2021287.500000000000000,2612010.000000000000000,1845.772003170000100,-121.613940077000000,44.032590992499998
244,Stand_102_GNN_133281,-2020560.000000000000000,2607030.000000000000000,1910.855346679999900,-121.588575455000000,43.991279897299997
245,Stand_91_GNN_13476,-2027030.000000000000000,2612500.000000000000000,1903.051635739999900,-121.684859770000000,44.023095138599999
246,Stand_95_GNN_9157,-2023950.000000000000000,2607540.000000000000000,1944.833129879999900,-121.631156746000000,43.987594975299999
247,Stand_89_GNN_141226,-2018842.500000000000000,2607382.500000000000000,1800.605316160000000,-121.569032191000010,43.998422473500000
