stand,climateScenario,none,first,second,both
20,NONE,689.1878330403347,582.6597803852183,511.3707028469804,525.4302427913105
20,Ensemble_rcp45,631.0570428858931,628.0829094361309,612.040613858626,598.9724517308833
20,Ensemble_rcp85,607.6244763120095,605.5515954227814,588.4277967726357,595.0069404645338
21,NONE,452.69574575306945,382.19837723185753,356.62845046298884,347.98509493548397
21,Ensemble_rcp45,440.9912018095732,442.70186592439194,428.38630833196186,430.18700740019204
21,Ensemble_rcp85,382.55851704550355,381.7482024648,246.7858073009473,245.97549272024372
22,NONE,333.73874205312825,223.06468709506592,209.42241583084763,200.20710676495182
22,Ensemble_rcp45,311.96531573076663,312.41704656733015,318.4702397772813,317.4764319368416
22,Ensemble_rcp85,309.4356230460109,309.3452768786982,300.12996781280236,300.4913524820532
23,NONE,86.05373915465337,75.66794304978144,66.76583210274833,66.1549029201088
23,Ensemble_rcp45,97.83594481984427,97.83594481984426,95.30495249176624,94.69402330912672
23,Ensemble_rcp85,95.30495249176624,95.30495249176624,72.96239952666355,72.96239952666355
24,NONE,214.90485689973949,202.85496399600197,175.22175094607758,183.01341101917106
24,Ensemble_rcp45,228.85736447248817,225.59573932561185,215.81086388498284,214.36125270859338
24,Ensemble_rcp85,210.37482197352233,210.37482197352233,195.15390462143293,197.1471199889684
25,NONE,747.474460140692,657.0100568443077,577.8424967742308,603.8431676919231
25,Ensemble_rcp45,746.8468577392309,681.8451804450002,549.6003887084615,535.8827933622308
25,Ensemble_rcp85,655.9341670132311,655.8445095273081,635.2232877650002,635.5819177086927
26,NONE,98.6427915491357,93.25737981760872,88.59002298361867,89.66710532992407
26,Ensemble_rcp45,93.97543471514565,97.92473665159875,96.84765430529336,99.27108958448049
